Gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Rbm22,0.24924729056128,0.167803975862671,0.13,0.146,1
Bcas2,0.249424359475778,0.126747630870838,0.121,0.136,1
Cyp4f17,0.250330368632182,0.181804848740545,0.009,0.012,1
Pcid2,0.250351713168426,0.499366198957393,0.089,0.082,1
Chaf1a,0.25126428757241,0.553178902203007,0.025,0.02,1
Racgap1,0.251275395082918,0.44669665945779,0.035,0.029,1
Rbmx,0.251480835667089,0.132124602468534,0.089,0.1,1
Gm6712,0.25149655734874,-0.345957174347827,0.014,0.019,1
Ecsit,0.252142420031148,0.201994717966447,0.016,0.021,1
AU040320,0.252894967611244,0.143978285370394,0.116,0.13,1
Ifi211,0.253001658868384,0.355521930575214,0.322,0.333,1
Poc1b,0.253474130569885,0.399938867437026,0.052,0.045,1
Klc1,0.253732026767425,0.317472613765756,0.155,0.149,1
Cnot4,0.253844141343533,0.401507101943728,0.21,0.207,1
Gzma,0.254415756007265,-0.275897925481849,0.009,0.013,1
Zfp414,0.254421258491671,-0.414683676234096,0.008,0.011,1
BE692007,0.255012478190635,0.738634219591065,0.024,0.02,1
Grhl3,0.255175405104948,0.780090530479473,0.012,0.009,1
L2hgdh,0.255255090522494,-0.476961875630859,0.012,0.016,1
ENSMUSG00000120081,0.255424218612224,0.936952474405222,0.035,0.03,1
Hps6,0.255443227791619,-0.103617098105275,0.012,0.015,1
Dnajc15,0.255901040627164,0.285296460068815,0.312,0.318,1
Fancf,0.25603918834231,-0.140035440758283,0.008,0.011,1
Crebl2,0.256263881399007,0.154656401162564,0.021,0.026,1
Arpc5l,0.25663839153901,0.141923072341026,0.1,0.113,1
Tbc1d30,0.257087294233404,0.102592830724414,0.012,0.015,1
Cnnm4,0.257117216947674,0.147317510822474,0.014,0.018,1
Trappc2,0.257531482397968,0.116984530415432,0.05,0.059,1
Sdc2,0.258352533652948,0.126069746253036,0.008,0.011,1
Rpp21,0.258386057740375,0.172292301493035,0.148,0.167,1
Rnf26,0.259035276819299,-0.346858146826726,0.008,0.011,1
Fam72a,0.259187420614863,0.74571104550508,0.012,0.009,1
Osbp,0.26005340123726,0.190935180473096,0.159,0.177,1
Clpx,0.260161510162877,0.10305658680492,0.061,0.07,1
Cdc42ep3,0.260261360959772,0.248448736582866,0.086,0.079,1
Ptp4a1,0.260384732536952,0.254868381396689,0.301,0.339,1
Ripk2,0.260961898961474,0.586823619398599,0.082,0.076,1
9130019P16Rik,0.261334685609186,-0.445589278914344,0.008,0.011,1
E230032D23Rik,0.261713241418749,0.182469192486956,0.033,0.04,1
Ngp,0.261945992175978,2.10415142416005,0.041,0.036,1
Slc5a3,0.262507462680768,-0.383374384053143,0.008,0.011,1
Ino80c,0.262739727511233,0.216480518611484,0.038,0.044,1
Isca2,0.263312213487881,0.10569339820986,0.225,0.249,1
Pigs,0.263475557234423,0.109391672206021,0.159,0.178,1
Lzic,0.263718964576554,0.124695854707359,0.035,0.041,1
Zfyve26,0.264217832380361,0.516741682599884,0.064,0.057,1
Galnt5,0.264262098522847,0.137095053274419,0.017,0.022,1
Ppme1,0.2658408017961,0.145042190690597,0.168,0.187,1
Fcna,0.266177578393857,0.553449390137138,0.016,0.012,1
D030028A08Rik,0.267016481842146,-0.131390912823811,0.01,0.014,1
Psrc1,0.267324026750795,0.428263231514458,0.071,0.065,1
Pcgf5,0.267384472802648,0.149559472893625,0.125,0.14,1
Snx29,0.267857929060378,-0.168383340294541,0.044,0.051,1
Abca3,0.26787244798183,0.135141172808591,0.072,0.082,1
Aplp1,0.268389017968475,0.638206990649351,0.01,0.008,1
Chmp3,0.268743914837959,0.232264767870092,0.297,0.298,1
Cald1,0.268907639148952,0.308516973494595,0.02,0.024,1
Ptbp2,0.269486414763157,0.105303120297603,0.07,0.079,1
Ppp1r16a,0.269672669401172,-0.167766904813449,0.02,0.025,1
Pals2,0.269780149240684,0.455489295209236,0.147,0.143,1
Gm46614,0.269791443906663,-0.391931248196104,0.009,0.012,1
Rnf149,0.270105282207061,0.138480983908747,0.241,0.271,1
Marchf1,0.270292675238479,0.149761009721637,0.316,0.355,1
Dtna,0.270325113956408,0.103171279304792,0.01,0.014,1
Pja2,0.270340392496966,0.44181115565485,0.16,0.156,1
A430010J10Rik,0.270480445750337,-0.17798020078891,0.017,0.022,1
Myo19,0.271027958793453,-0.320926926935686,0.009,0.012,1
Cxcl5,0.271166214022525,1.261252982026,0.021,0.017,1
Fbln2,0.271445666890617,-0.645992300348272,0.007,0.01,1
Tnfrsf26,0.27152037979363,0.45437406494708,0.206,0.205,1
Klhl21,0.271644190573075,0.201108663322161,0.013,0.017,1
Serf1,0.271754951886349,0.149257202130658,0.029,0.035,1
H2-Q4,0.27206895429182,0.109828559456738,0.267,0.296,1
Pttg1ip,0.272124455101874,0.22753968795003,0.183,0.205,1
Sirt7,0.27249604715109,0.124351616759222,0.138,0.155,1
Il1r1,0.272552627825738,0.519496339819877,0.025,0.021,1
Gm31763,0.272563992598051,0.693367970704326,0.012,0.009,1
Scimp,0.272832631930549,0.121169432111689,0.029,0.035,1
Cds1,0.273049053911605,0.268410573437639,0.027,0.033,1
Vps13a,0.273050237634041,0.197002780261655,0.134,0.151,1
Anapc5,0.27337772239218,0.345859224990582,0.157,0.152,1
Ppp2r2d,0.273855012504362,0.22645596144964,0.09,0.102,1
Sorbs1,0.274423238051046,-0.280877601699703,0.007,0.01,1
Rec114,0.274580567952765,-0.260808055737596,0.007,0.01,1
Ing2,0.275113682290155,0.136002959596034,0.05,0.058,1
Taf7,0.275155582670844,0.505215450102327,0.068,0.062,1
Gmps,0.275212958624019,0.157516564735655,0.136,0.153,1
Wdr91,0.275408246504577,0.208033726220781,0.065,0.075,1
Rab10,0.276414744920013,0.141618953345569,0.596,0.62,1
Gm20721,0.276893753188571,0.674857015936863,0.015,0.012,1
Brca2,0.277092238161433,-0.155496321617738,0.014,0.019,1
Fyttd1,0.27750029941125,0.342922264657854,0.178,0.174,1
Scand1,0.277512389462944,0.259525144152168,0.178,0.173,1
C030006K11Rik,0.277607623511604,-0.402818528542443,0.009,0.013,1
Smim3,0.277637897857266,0.12814780054809,0.195,0.215,1
Bora,0.278289628514455,-0.17123507097234,0.012,0.016,1
Adap2,0.278673130381808,0.105633334350949,0.216,0.239,1
Pmpca,0.278923381043239,0.132869094396651,0.116,0.13,1
Herc3,0.279585330828697,0.631234945166048,0.031,0.027,1
Nkiras1,0.279598992984604,0.145599392789294,0.06,0.068,1
Ddb1,0.279654317746332,0.157139637769031,0.194,0.218,1
Vezt,0.27996911783203,0.356075875434262,0.111,0.104,1
Txndc5,0.280646522723805,0.411342022053261,0.109,0.102,1
Zfp772,0.280825832335363,0.155244881098374,0.012,0.015,1
Plpp1,0.280878711769826,0.300257773981786,0.009,0.013,1
Rragc,0.280982342855002,0.224535029979951,0.379,0.395,1
Pnp2,0.281017865795498,-0.147228567288038,0.012,0.015,1
Mef2b,0.281554604252823,0.23808835574419,0.03,0.035,1
Klhl15,0.281891026207005,0.409118828103034,0.038,0.033,1
Banp,0.281909870858367,0.414621406894949,0.072,0.065,1
Sfxn3,0.282143483023663,0.284973946430331,0.129,0.122,1
Edil3,0.282455968577992,0.298069159334151,0.069,0.062,1
Zfyve28,0.282577214123139,0.135197977835226,0.009,0.013,1
Tmtc2,0.282895098147546,-0.118807616791592,0.012,0.016,1
Dnal4,0.282930656098487,0.448489118188945,0.056,0.05,1
Snx32,0.283251762760691,0.405521404183699,0.088,0.081,1
Gm34276,0.283644281556106,-0.296994224052076,0.008,0.01,1
Themis,0.283699998849355,0.738399825501483,0.01,0.007,1
Gm50240,0.283829562765908,0.81347033124552,0.01,0.007,1
Zfp930,0.284028066625052,0.130653044678069,0.022,0.027,1
Cdk9,0.28406506515456,0.116351685214281,0.16,0.178,1
Ccdc77,0.284729836128778,0.118645067439751,0.025,0.031,1
Agbl4,0.285130736889562,0.286679145676694,0.034,0.029,1
Anxa7,0.285775509629272,0.248599138329511,0.347,0.361,1
Mmp27,0.285936076462652,0.336640640864663,0.041,0.036,1
Sumo2,0.286012876155333,0.218016026110128,0.428,0.449,1
Fastkd5,0.286132591172605,-0.198948420160967,0.01,0.013,1
Plbd2,0.286625101954502,0.118104455999892,0.227,0.253,1
Tdrd7,0.287096627897571,0.177480687778032,0.123,0.138,1
1110046J04Rik,0.287766697900912,0.551781522397778,0.02,0.016,1
Gm50340,0.287857478214866,0.886677992693655,0.011,0.008,1
Rbx1,0.288227275778643,0.156537982541619,0.528,0.554,1
Mthfd2l,0.289086691588433,0.323256219323949,0.036,0.031,1
Syap1,0.289392624023913,0.120217077897842,0.144,0.16,1
Rps10,0.28988498089452,0.485656217608544,0.078,0.072,1
Ap5z1,0.289967629367796,0.226807448963814,0.039,0.045,1
Mcrip1,0.289979553848753,0.400317361892203,0.131,0.126,1
Gramd1b,0.290078590803862,0.214339510557134,0.242,0.27,1
Mxi1,0.290140515124027,0.34443235587348,0.173,0.169,1
Gga2,0.290938488540671,0.136158646673258,0.073,0.082,1
Hmgn5,0.291024729411482,-0.182020575496609,0.035,0.041,1
Oas1b,0.29114030500224,0.740641448681655,0.018,0.014,1
Wfs1,0.291166668462598,0.201055734969967,0.012,0.016,1
Csmd1,0.291221788237501,-0.198449897746045,0.017,0.022,1
Nudt14,0.292002680042382,0.193169621050993,0.012,0.016,1
Med29,0.292552487956186,0.111972198075407,0.035,0.041,1
Cd72,0.292761736049373,0.24440902595189,0.227,0.253,1
Gfra4,0.293334937848136,0.776464398779231,0.012,0.009,1
Zfp563,0.293474717535184,-0.194502974579785,0.013,0.017,1
Rras2,0.293941059556167,-0.218643081180614,0.01,0.014,1
Zfp260,0.293946896547639,0.441689165918223,0.11,0.104,1
Evi2,0.294206535392578,0.116074940419314,0.044,0.051,1
Degs2,0.294257317382061,0.247482849500105,0.013,0.016,1
Rnf25,0.294283288209714,0.146812359371875,0.029,0.035,1
Herpud2,0.294979042282411,0.356321318823373,0.163,0.159,1
Tsg101,0.295281092500779,0.111891203233029,0.176,0.194,1
Trem1,0.295735338109271,0.614044606857994,0.012,0.009,1
Msrb2,0.29614856765302,-0.196692518468249,0.011,0.014,1
Psmd12,0.296179349738234,0.121281973781759,0.326,0.364,1
Fam189a1,0.296236642087619,0.633742553674414,0.013,0.01,1
Bcl6,0.296358372029342,0.156539129795141,0.163,0.181,1
Faap100,0.296616047521988,-0.116680896307246,0.014,0.018,1
Wdr44,0.296810064711911,0.109236938109191,0.075,0.085,1
Dnah12,0.296923634609638,-0.331681838612489,0.009,0.012,1
Mrpl52,0.296929681915239,0.412391983725531,0.253,0.259,1
Vps4b,0.297237346686517,0.182748368424469,0.321,0.363,1
Ttc37,0.29727108590901,0.518814757250094,0.06,0.054,1
Ago2,0.297445370205321,0.199242364027309,0.245,0.276,1
Ube2w,0.297752541998587,0.266290732959778,0.199,0.194,1
Gga3,0.298007788649428,0.182344885675541,0.076,0.086,1
Coq5,0.298597524404829,0.135815615422761,0.089,0.1,1
Fyn,0.29881929261929,0.360474122798036,0.151,0.146,1
Fuom,0.298860603156044,-0.192806898090514,0.009,0.012,1
Brca1,0.299351228066064,0.215593539235492,0.024,0.02,1
Kctd6,0.299635501016493,0.143777305552522,0.03,0.035,1
Sergef,0.300073195519171,-0.407412886127898,0.023,0.027,1
Srp72,0.300293344068296,0.121274194274968,0.343,0.388,1
Traf3ip2,0.301107500202655,0.519195708421373,0.046,0.041,1
Phykpl,0.301693848409222,0.393186482565151,0.056,0.05,1
Tbl1xr1,0.301696139158612,0.277095507472763,0.303,0.307,1
Mast4,0.301839850515577,0.234347665837609,0.018,0.014,1
Ipo5,0.301993436054946,0.22541071253857,0.161,0.179,1
Cdkn2c,0.302222614670741,-0.147206352735795,0.009,0.012,1
Ccdc122,0.302401495080688,0.366641857731495,0.035,0.03,1
Rbm28,0.302554217836106,0.340984879314893,0.195,0.194,1
Tmed8,0.303021604902706,0.111070751440086,0.087,0.098,1
Spata5l1,0.303218650883387,0.162583455113499,0.021,0.026,1
Atp2b4,0.30356348636425,0.963410910572049,0.01,0.008,1
Spaca6,0.303605131104106,0.193019806584332,0.026,0.031,1
Snx21,0.304061461639987,0.220003058232649,0.017,0.022,1
Mppe1,0.304166963483207,0.129214100284556,0.059,0.068,1
Pstpip1,0.304280121922274,0.248103402346409,0.316,0.326,1
Rnf144a,0.304578158650579,-0.327596338672617,0.007,0.01,1
Mamld1,0.304741027868647,0.792760644404353,0.01,0.008,1
Gid4,0.304869815833338,0.112167286873348,0.045,0.052,1
Mrps34,0.305212090893088,0.154934085869172,0.124,0.138,1
Zfp959,0.305522755488698,0.137468029790392,0.014,0.018,1
Carf,0.306091316050138,-0.136022320106111,0.02,0.024,1
Nr2c2,0.306236573188617,0.21137940803043,0.065,0.074,1
Cdk19,0.306737443138014,0.329154900512475,0.119,0.113,1
Gm11963,0.306795500385701,-0.132523052817865,0.007,0.01,1
Maff,0.306874578691526,0.275933451551063,0.021,0.026,1
Rilp,0.307196750580075,-0.216396216568371,0.016,0.02,1
Hs6st3,0.307499586169557,-0.177999559064845,0.009,0.012,1
Tjap1,0.307602458124896,0.110517216709671,0.049,0.056,1
Nkg7,0.308189675898182,-0.14422014361692,0.013,0.016,1
Csgalnact1,0.308318725817746,0.176177905593761,0.012,0.015,1
Hhip,0.308526538773176,1.0453540558154,0.012,0.009,1
Gm9949,0.30859612313064,-0.105911087975683,0.009,0.012,1
Spen,0.308997965654789,0.277791837921886,0.204,0.2,1
Dgkh,0.309183463257592,0.267953971530045,0.101,0.113,1
Xpr1,0.309663031320594,0.239004268905328,0.372,0.388,1
Yars,0.311501134041884,0.432562488853769,0.048,0.042,1
Eid2,0.311648791582733,0.473788952466001,0.023,0.019,1
Rad23a,0.312625848234826,0.241602933746154,0.311,0.317,1
Btbd8,0.312750995098507,0.664961653849791,0.021,0.018,1
Ak2,0.31279852926295,0.299706085833809,0.235,0.236,1
Cln5,0.313293056129539,0.191212999054908,0.33,0.371,1
Fam172a,0.313400441839782,0.199445728222022,0.173,0.191,1
Gpr162,0.313748262072356,0.505909996717285,0.02,0.017,1
Trim13,0.314079472232985,0.652033284470321,0.016,0.013,1
Mcm2,0.314411335840089,0.410333530946396,0.041,0.036,1
Tinf2,0.314560323266728,0.135608061987587,0.042,0.049,1
Rgs2,0.314610796135004,0.830614715721517,0.159,0.157,1
Mr1,0.315070867428726,0.347031821447656,0.082,0.076,1
Hells,0.315083894361866,0.489961624331648,0.023,0.019,1
Bckdhb,0.315181875311845,0.120934291932169,0.033,0.039,1
Zyg11b,0.31532432911534,0.208354451994932,0.121,0.135,1
Acap2,0.315616292332016,0.168351182371169,0.348,0.391,1
Mzt1,0.315955229846142,0.170210577658798,0.079,0.09,1
Ntan1,0.316046099961263,0.40092629353191,0.187,0.186,1
Serpinb1a,0.316188726714259,0.180762141592481,0.012,0.009,1
B4galt5,0.316709787572112,0.42554497049021,0.21,0.21,1
Cntnap2,0.317533478117021,0.139706052206221,0.052,0.059,1
Nxpe5,0.319233358336314,0.118396362847453,0.294,0.327,1
Zfp239,0.31933120368812,0.54292316151818,0.023,0.019,1
Gm12166,0.319896107864637,0.337209801842511,0.008,0.01,1
Tarsl2,0.319932329028734,0.424201557339969,0.014,0.011,1
Srsf1,0.320035707573024,0.108622003377925,0.156,0.173,1
Atg13,0.320149142942515,0.322407618668381,0.059,0.053,1
Mapk13,0.320556182471015,0.220494720609343,0.01,0.013,1
Trmt61b,0.320562397596446,0.364587149074227,0.064,0.059,1
Kcnk6,0.321634865569648,0.166241224345131,0.072,0.081,1
Wwp1,0.321760637570608,0.127132155152577,0.492,0.549,1
Cyth2,0.322144421935603,0.138106987329938,0.076,0.085,1
C130050O18Rik,0.322618443935297,0.438570590600662,0.028,0.024,1
Tmem260,0.322991997931003,0.121218001018924,0.054,0.061,1
Lta4h,0.32300513642985,0.361665363201579,0.181,0.178,1
Pglyrp1,0.323306468977437,1.13429239890288,0.016,0.013,1
Cluap1,0.323349921499674,-0.156177441890972,0.028,0.033,1
Gm45871,0.323655466112594,0.243553054946881,0.017,0.021,1
Ubap2l,0.323772110999558,0.167978321936993,0.407,0.454,1
Abcd4,0.324159755730534,0.149177930566676,0.05,0.057,1
Slc22a15,0.324433230822809,-0.233378354762019,0.011,0.014,1
Cd200r4,0.324890224066496,0.20779818056612,0.13,0.145,1
Setd3,0.324908796803511,0.343788567274943,0.154,0.15,1
Mrs2,0.325477229793855,0.209014876885276,0.06,0.068,1
Zfpm2,0.325708044342187,0.1003251001294,0.014,0.018,1
Tkt,0.325803387736499,0.174598507969586,0.291,0.327,1
Rfx1,0.325818860043523,0.103576977988212,0.068,0.076,1
Platr25,0.325923676350553,-0.120647067143387,0.019,0.023,1
Prpf39,0.326664584705058,0.179504063712068,0.109,0.122,1
Cbr1,0.326715910256923,0.418918866537344,0.151,0.147,1
Etfbkmt,0.326913781642101,0.117294249666329,0.011,0.014,1
Pcgf6,0.326997843071693,0.510564095767939,0.045,0.04,1
Zhx2,0.327159307607096,0.111850533419491,0.014,0.017,1
Zfp398,0.327464492198582,0.172436357516097,0.035,0.041,1
Mfhas1,0.327771886465682,0.299820567700228,0.143,0.137,1
Ascl2,0.328210516970995,0.68823198771005,0.01,0.007,1
Gm21860,0.328547547838121,0.785686010229203,0.011,0.008,1
Pdik1l,0.328729085713777,0.176837536252753,0.061,0.069,1
Pop5,0.329448008859505,0.345140050521354,0.039,0.034,1
Myocd,0.329646607870254,-0.137159126058344,0.012,0.015,1
Usp20,0.329711743135812,0.633032876034836,0.014,0.012,1
Ier3,0.330609889865796,0.415329092399432,0.095,0.09,1
Dok2,0.330805271804098,0.160720197138132,0.308,0.343,1
Zdhhc16,0.331138074111057,-0.124200225951567,0.049,0.056,1
Tbc1d10b,0.331502392257641,0.137643041238035,0.242,0.269,1
Agfg2,0.331545326690493,0.490957619880963,0.113,0.108,1
Hjurp,0.332215294842564,0.145667347874307,0.048,0.055,1
Ncf4,0.332269963544957,0.227903975930814,0.175,0.195,1
Mydgf,0.332679972969801,0.431987373157623,0.137,0.132,1
Trmt10c,0.33272104738804,0.156382532905509,0.076,0.085,1
Ralgds,0.332995911619907,0.134794670039118,0.072,0.081,1
Lekr1,0.333558559838391,0.126358209499846,0.019,0.023,1
5033421B08Rik,0.333817903118665,0.484537825552761,0.03,0.025,1
Ttll3,0.334320162869999,0.57089731171497,0.032,0.028,1
Add1,0.334541745595163,0.19219485977103,0.371,0.388,1
Pcbd2,0.334557738810176,0.187951499266862,0.073,0.082,1
Vwa8,0.334677665407747,0.103181550516271,0.089,0.099,1
Dtnb,0.334750964881247,0.798027693766815,0.019,0.015,1
Rab1b,0.335126414118967,0.163590528814065,0.431,0.452,1
Abhd10,0.335196695719049,0.166949311601661,0.032,0.037,1
Tgfbr3,0.335307074481881,0.117739498931249,0.02,0.024,1
Ric1,0.335742591128272,0.278444027129017,0.128,0.143,1
Rlf,0.336564221457408,0.332916490983444,0.14,0.136,1
Rad51c,0.337658755106832,0.811967423876429,0.02,0.017,1
Mrps18c,0.338022660744786,0.277122283589843,0.213,0.212,1
Chek2,0.338286545646318,0.509217906588668,0.046,0.041,1
Nsmf,0.338560204121432,-0.198567164999426,0.009,0.012,1
Clasrp,0.338623604350852,0.490528679801776,0.044,0.039,1
Hypk,0.338986824774134,0.329544532105572,0.024,0.02,1
Sh3tc1,0.339243553867364,0.521613096996161,0.087,0.082,1
G530011O06Rik,0.339364067186494,-0.143830656204046,0.013,0.016,1
Bc1,0.339712105854192,0.115574661660515,0.012,0.015,1
Pdhb,0.339986667897959,0.156707801244939,0.169,0.185,1
Rnf7,0.340575332516707,0.123550832170186,0.253,0.278,1
Patl1,0.340748136887032,0.277958158204947,0.221,0.249,1
Fbxw9,0.340801787972195,0.427222898081169,0.032,0.028,1
Vcam1,0.341196311975758,-0.134972901393689,0.013,0.016,1
Ggh,0.341275756205089,0.295544959128929,0.22,0.221,1
Rexo1,0.341629394761745,0.388813534350113,0.049,0.044,1
Ripor1,0.341817437339138,0.139606655100118,0.059,0.067,1
Coro1c,0.341929027538487,0.230538171676647,0.333,0.348,1
Sike1,0.342149856217708,0.178731667884964,0.115,0.127,1
Uck1,0.342157485145383,0.247429134962587,0.016,0.02,1
Pou6f1,0.342257023378703,0.512846779224884,0.03,0.026,1
Cit,0.342355526396873,-0.221630131300469,0.01,0.013,1
Ccnc,0.342536995338904,0.423058756216664,0.107,0.101,1
Glmn,0.342882467834203,0.458545432378288,0.061,0.056,1
Arrb1,0.34305119432867,0.33147352893336,0.089,0.083,1
Batf,0.343090840800751,0.26658007998184,0.034,0.04,1
Pals1,0.343521954626727,0.531460690226525,0.132,0.13,1
Rrm2,0.343559462358678,0.765320661059675,0.017,0.014,1
ENSMUSG00000121044,0.343912980981278,0.433229289992743,0.075,0.085,1
Gm39469,0.343969333094811,0.334993734358102,0.021,0.025,1
Gtpbp1,0.344148530725031,0.127252450360602,0.115,0.128,1
S1pr1,0.344625370873032,0.363266402788058,0.089,0.083,1
Ggt5,0.344843609332789,0.41532016590042,0.017,0.014,1
Sde2,0.344887453117099,0.390232012849665,0.134,0.13,1
Nckap1,0.345445188421173,-0.331916492982742,0.01,0.013,1
Plxdc1,0.345621606709331,-0.11103305281216,0.02,0.024,1
Ciao2b,0.345759398806829,0.133299651406731,0.084,0.093,1
Kcnc2,0.34578436570485,-0.366414686043688,0.008,0.01,1
Lig3,0.346540043807817,0.498620021911217,0.045,0.041,1
LTO1,0.347125440972461,0.569310264612729,0.053,0.048,1
Tcea1,0.347172253342784,0.212771752781044,0.373,0.388,1
Cenpx,0.347430758486811,0.189227586639926,0.194,0.214,1
Svbp,0.347751228249929,0.155867253816653,0.064,0.072,1
Ngrn,0.348146469763365,0.166241699946407,0.041,0.047,1
A530017D24Rik,0.348168655863969,0.579535826609192,0.019,0.016,1
Trp53cor1,0.348257671254169,0.134714651580485,0.039,0.045,1
Fnbp1,0.348268021295381,0.159007903264449,0.452,0.473,1
Hltf,0.348423648043003,0.12412114296239,0.118,0.131,1
Dnm2,0.348491403986021,0.105010140269935,0.288,0.318,1
Chmp7,0.349087424326658,0.121422128791629,0.053,0.06,1
Tmem41b,0.34921224438983,0.376684294161731,0.103,0.098,1
Sfxn1,0.349280050801831,0.297548613910749,0.214,0.214,1
Ppp1r3b,0.349525054019406,0.429930859139022,0.062,0.057,1
Iqcc,0.350154731623787,0.129690200337753,0.024,0.029,1
Srl,0.350334199956571,0.686146057064473,0.01,0.008,1
Med22,0.350649699022989,0.105401547759408,0.067,0.075,1
Pgm3,0.350944797389432,0.711551745377245,0.024,0.02,1
Dtx4,0.350991664267021,0.305361771338935,0.028,0.033,1
Hmg20a,0.351485966200631,0.317597645408965,0.087,0.097,1
Gfm2,0.351617376810046,0.280410790805224,0.056,0.063,1
Glrx2,0.351671389381751,0.130803695456501,0.124,0.137,1
Ptprk,0.351906597223404,0.72867818076343,0.013,0.01,1
Spint2,0.35213793667638,0.666647038953332,0.01,0.008,1
A330023F24Rik,0.352324405611612,0.375082066254821,0.033,0.029,1
Map4k1,0.352716423306333,0.350092561938723,0.036,0.031,1
Pnpla8,0.352874867310203,0.11147801258513,0.149,0.165,1
Klkb1,0.353315385333623,0.569068377422965,0.012,0.009,1
Tbc1d31,0.353769584534906,0.148690334845209,0.036,0.041,1
Fgfr2,0.353785737670227,0.174687349895835,0.139,0.152,1
Lrsam1,0.35381925577581,0.416312779887285,0.039,0.035,1
Wdr45b,0.354174627083088,0.317388610328582,0.127,0.142,1
Leng9,0.354363880233783,-0.187008253365267,0.011,0.014,1
Sncaip,0.355189071842639,0.478510459611895,0.01,0.008,1
Asxl3,0.35527958719778,-0.336526375189048,0.008,0.011,1
Ptprr,0.355546427206456,-0.17551311585863,0.008,0.011,1
Metap1,0.355676479157502,0.37145539695185,0.18,0.179,1
S100a1,0.356715248125905,0.356151343889012,0.405,0.425,1
Klf13,0.356866693628787,0.284383692867134,0.316,0.331,1
Fam149b,0.357189668625837,0.124788394939555,0.035,0.041,1
Fam193b,0.357191789141462,0.513212027841808,0.038,0.033,1
Pola1,0.358027031998725,0.406116207522365,0.052,0.047,1
Stk25,0.358278163254737,0.21259108266201,0.087,0.097,1
ENSMUSG00000120250,0.358826885145403,0.525687707320088,0.017,0.014,1
Lsamp,0.358865333275276,0.123486674093146,0.051,0.058,1
Lin9,0.359623387011671,0.615367425376674,0.056,0.051,1
Dlk1,0.359658085608797,0.474206278534076,0.02,0.016,1
Opcml,0.359682734289291,0.692725923418463,0.017,0.014,1
N4bp2l2,0.359711282816594,0.191693047423295,0.195,0.215,1
Naip2,0.359745179480721,0.164623186858062,0.143,0.157,1
Rexo5,0.359843006819993,0.431607871429815,0.018,0.015,1
Htatip2,0.359896095454323,0.184790920195291,0.116,0.129,1
ENSMUSG00000120390,0.360044523382703,0.159200175655685,0.054,0.061,1
Sil1,0.360175120324482,0.103308664867015,0.076,0.085,1
Tbc1d20,0.360956201164662,0.147244752898864,0.196,0.218,1
G6pdx,0.361030265795967,0.336623609172887,0.279,0.285,1
Eno3,0.361780680271707,-0.230487295618333,0.009,0.011,1
Kics2,0.36198584803397,0.177726640106845,0.019,0.023,1
Diaph3,0.362078127196695,0.36638272095245,0.018,0.015,1
Ssna1,0.362535185306309,0.218879530467419,0.16,0.156,1
Gbe1,0.36260128050407,0.450291691333681,0.145,0.142,1
Desi1,0.362903396396102,0.131050715106304,0.05,0.056,1
St6galnac4,0.363286439226557,0.468757849730574,0.101,0.097,1
Arhgap31,0.363554301129395,0.41471914872662,0.134,0.13,1
Gm47283,0.363887893652771,0.157011033679802,0.116,0.128,1
Stxbp1,0.36505049635985,0.298151504788378,0.197,0.197,1
Gramd1a,0.365159315309325,0.387363907678814,0.067,0.062,1
Snhg15,0.36543732628434,0.14613375736576,0.055,0.062,1
Afg3l2,0.365461979832738,0.331541451423345,0.144,0.141,1
Bola2,0.365747660383977,0.127640352899154,0.115,0.126,1
Ubqln2,0.366039767907945,0.113058049828165,0.148,0.164,1
Lyrm1,0.36657580439515,0.163506298009055,0.032,0.037,1
Ddost,0.366643094773047,0.276647440534811,0.265,0.271,1
Nckap5l,0.366834879204009,0.399777288070068,0.03,0.035,1
Man2c1,0.367449029614535,0.301166789153835,0.086,0.08,1
Bckdk,0.36805357924976,0.135470583496248,0.061,0.069,1
Plcxd2,0.368272350397623,1.19919151332688,0.013,0.011,1
Cd40,0.369096036241098,0.698945403369064,0.081,0.076,1
Rai1,0.369152500811577,0.235428680148476,0.061,0.068,1
Bbip1,0.370417712681563,0.327416283770247,0.105,0.1,1
Gm13012,0.371644879433867,0.525932248678899,0.041,0.037,1
Pde6h,0.371857683038179,0.660317282474851,0.02,0.017,1
Czib,0.371881849401664,0.202257371595067,0.046,0.053,1
E4f1,0.373256917438471,-0.217190688926303,0.014,0.018,1
2810013P06Rik,0.373416745488612,0.53971785759914,0.023,0.02,1
Osm,0.373561268217377,0.831082083182733,0.04,0.036,1
Stk10,0.374430870455292,0.130959608586105,0.055,0.062,1
Stn1,0.375571086283006,0.183152835549316,0.029,0.034,1
Ctu2,0.375633880671414,0.103244277232347,0.013,0.016,1
Cept1,0.375677450196709,0.117042383205642,0.317,0.354,1
Mllt11,0.375745315578927,0.420147484538284,0.047,0.042,1
Ptprn2,0.375822954836615,0.448965163633416,0.01,0.008,1
Cables2,0.376040529712365,-0.186435990272372,0.013,0.016,1
Grhl2,0.376280909195537,0.482702224788673,0.01,0.008,1
Gm5127,0.376382723580531,0.648846381618434,0.01,0.008,1
Rapsn,0.37687595539795,0.393671961812729,0.011,0.009,1
Rnf113a2,0.377149890104936,0.484912155751541,0.034,0.03,1
Med10,0.377442468695048,0.152265452205351,0.151,0.164,1
