Gene,avg_log2FC,p_val,p_val_adj,neg_log10_p_adj,pct.1,pct.2,Class,Labelled
Fbxw9,0.427222898081169,0.340801787972195,1,0,0.032,0.028,NS,FALSE
Vcam1,-0.134972901393689,0.341196311975758,1,0,0.013,0.016,NS,FALSE
Ggh,0.295544959128929,0.341275756205089,1,0,0.22,0.221,NS,FALSE
Rexo1,0.388813534350113,0.341629394761745,1,0,0.049,0.044,NS,FALSE
Ripor1,0.139606655100118,0.341817437339138,1,0,0.059,0.067,NS,FALSE
Coro1c,0.230538171676647,0.341929027538487,1,0,0.333,0.348,NS,FALSE
Sike1,0.178731667884964,0.342149856217708,1,0,0.115,0.127,NS,FALSE
Uck1,0.247429134962587,0.342157485145383,1,0,0.016,0.02,NS,FALSE
Pou6f1,0.512846779224884,0.342257023378703,1,0,0.03,0.026,NS,FALSE
Cit,-0.221630131300469,0.342355526396873,1,0,0.01,0.013,NS,FALSE
Ccnc,0.423058756216664,0.342536995338904,1,0,0.107,0.101,NS,FALSE
Glmn,0.458545432378288,0.342882467834203,1,0,0.061,0.056,NS,FALSE
Arrb1,0.33147352893336,0.34305119432867,1,0,0.089,0.083,NS,FALSE
Batf,0.26658007998184,0.343090840800751,1,0,0.034,0.04,NS,FALSE
Pals1,0.531460690226525,0.343521954626727,1,0,0.132,0.13,NS,FALSE
Rrm2,0.765320661059675,0.343559462358678,1,0,0.017,0.014,NS,FALSE
ENSMUSG00000121044,0.433229289992743,0.343912980981278,1,0,0.075,0.085,NS,FALSE
Gm39469,0.334993734358102,0.343969333094811,1,0,0.021,0.025,NS,FALSE
Gtpbp1,0.127252450360602,0.344148530725031,1,0,0.115,0.128,NS,FALSE
S1pr1,0.363266402788058,0.344625370873032,1,0,0.089,0.083,NS,FALSE
Ggt5,0.41532016590042,0.344843609332789,1,0,0.017,0.014,NS,FALSE
Sde2,0.390232012849665,0.344887453117099,1,0,0.134,0.13,NS,FALSE
Nckap1,-0.331916492982742,0.345445188421173,1,0,0.01,0.013,NS,FALSE
Plxdc1,-0.11103305281216,0.345621606709331,1,0,0.02,0.024,NS,FALSE
Ciao2b,0.133299651406731,0.345759398806829,1,0,0.084,0.093,NS,FALSE
Kcnc2,-0.366414686043688,0.34578436570485,1,0,0.008,0.01,NS,FALSE
Lig3,0.498620021911217,0.346540043807817,1,0,0.045,0.041,NS,FALSE
LTO1,0.569310264612729,0.347125440972461,1,0,0.053,0.048,NS,FALSE
Tcea1,0.212771752781044,0.347172253342784,1,0,0.373,0.388,NS,FALSE
Cenpx,0.189227586639926,0.347430758486811,1,0,0.194,0.214,NS,FALSE
Svbp,0.155867253816653,0.347751228249929,1,0,0.064,0.072,NS,FALSE
Ngrn,0.166241699946407,0.348146469763365,1,0,0.041,0.047,NS,FALSE
A530017D24Rik,0.579535826609192,0.348168655863969,1,0,0.019,0.016,NS,FALSE
Trp53cor1,0.134714651580485,0.348257671254169,1,0,0.039,0.045,NS,FALSE
Fnbp1,0.159007903264449,0.348268021295381,1,0,0.452,0.473,NS,FALSE
Hltf,0.12412114296239,0.348423648043003,1,0,0.118,0.131,NS,FALSE
Dnm2,0.105010140269935,0.348491403986021,1,0,0.288,0.318,NS,FALSE
Chmp7,0.121422128791629,0.349087424326658,1,0,0.053,0.06,NS,FALSE
Tmem41b,0.376684294161731,0.34921224438983,1,0,0.103,0.098,NS,FALSE
Sfxn1,0.297548613910749,0.349280050801831,1,0,0.214,0.214,NS,FALSE
Ppp1r3b,0.429930859139022,0.349525054019406,1,0,0.062,0.057,NS,FALSE
Iqcc,0.129690200337753,0.350154731623787,1,0,0.024,0.029,NS,FALSE
Srl,0.686146057064473,0.350334199956571,1,0,0.01,0.008,NS,FALSE
Med22,0.105401547759408,0.350649699022989,1,0,0.067,0.075,NS,FALSE
Pgm3,0.711551745377245,0.350944797389432,1,0,0.024,0.02,NS,FALSE
Dtx4,0.305361771338935,0.350991664267021,1,0,0.028,0.033,NS,FALSE
Hmg20a,0.317597645408965,0.351485966200631,1,0,0.087,0.097,NS,FALSE
Gfm2,0.280410790805224,0.351617376810046,1,0,0.056,0.063,NS,FALSE
Glrx2,0.130803695456501,0.351671389381751,1,0,0.124,0.137,NS,FALSE
Ptprk,0.72867818076343,0.351906597223404,1,0,0.013,0.01,NS,FALSE
Spint2,0.666647038953332,0.35213793667638,1,0,0.01,0.008,NS,FALSE
A330023F24Rik,0.375082066254821,0.352324405611612,1,0,0.033,0.029,NS,FALSE
Map4k1,0.350092561938723,0.352716423306333,1,0,0.036,0.031,NS,FALSE
Pnpla8,0.11147801258513,0.352874867310203,1,0,0.149,0.165,NS,FALSE
Klkb1,0.569068377422965,0.353315385333623,1,0,0.012,0.009,NS,FALSE
Tbc1d31,0.148690334845209,0.353769584534906,1,0,0.036,0.041,NS,FALSE
Fgfr2,0.174687349895835,0.353785737670227,1,0,0.139,0.152,NS,FALSE
Lrsam1,0.416312779887285,0.35381925577581,1,0,0.039,0.035,NS,FALSE
Wdr45b,0.317388610328582,0.354174627083088,1,0,0.127,0.142,NS,FALSE
Leng9,-0.187008253365267,0.354363880233783,1,0,0.011,0.014,NS,FALSE
Sncaip,0.478510459611895,0.355189071842639,1,0,0.01,0.008,NS,FALSE
Asxl3,-0.336526375189048,0.35527958719778,1,0,0.008,0.011,NS,FALSE
Ptprr,-0.17551311585863,0.355546427206456,1,0,0.008,0.011,NS,FALSE
Metap1,0.37145539695185,0.355676479157502,1,0,0.18,0.179,NS,FALSE
S100a1,0.356151343889012,0.356715248125905,1,0,0.405,0.425,NS,FALSE
Klf13,0.284383692867134,0.356866693628787,1,0,0.316,0.331,NS,FALSE
Fam149b,0.124788394939555,0.357189668625837,1,0,0.035,0.041,NS,FALSE
Fam193b,0.513212027841808,0.357191789141462,1,0,0.038,0.033,NS,FALSE
Pola1,0.406116207522365,0.358027031998725,1,0,0.052,0.047,NS,FALSE
Stk25,0.21259108266201,0.358278163254737,1,0,0.087,0.097,NS,FALSE
ENSMUSG00000120250,0.525687707320088,0.358826885145403,1,0,0.017,0.014,NS,FALSE
Lsamp,0.123486674093146,0.358865333275276,1,0,0.051,0.058,NS,FALSE
Lin9,0.615367425376674,0.359623387011671,1,0,0.056,0.051,NS,FALSE
Dlk1,0.474206278534076,0.359658085608797,1,0,0.02,0.016,NS,FALSE
Opcml,0.692725923418463,0.359682734289291,1,0,0.017,0.014,NS,FALSE
N4bp2l2,0.191693047423295,0.359711282816594,1,0,0.195,0.215,NS,FALSE
Naip2,0.164623186858062,0.359745179480721,1,0,0.143,0.157,NS,FALSE
Rexo5,0.431607871429815,0.359843006819993,1,0,0.018,0.015,NS,FALSE
Htatip2,0.184790920195291,0.359896095454323,1,0,0.116,0.129,NS,FALSE
ENSMUSG00000120390,0.159200175655685,0.360044523382703,1,0,0.054,0.061,NS,FALSE
Sil1,0.103308664867015,0.360175120324482,1,0,0.076,0.085,NS,FALSE
Tbc1d20,0.147244752898864,0.360956201164662,1,0,0.196,0.218,NS,FALSE
G6pdx,0.336623609172887,0.361030265795967,1,0,0.279,0.285,NS,FALSE
Eno3,-0.230487295618333,0.361780680271707,1,0,0.009,0.011,NS,FALSE
Kics2,0.177726640106845,0.36198584803397,1,0,0.019,0.023,NS,FALSE
Diaph3,0.36638272095245,0.362078127196695,1,0,0.018,0.015,NS,FALSE
Ssna1,0.218879530467419,0.362535185306309,1,0,0.16,0.156,NS,FALSE
Gbe1,0.450291691333681,0.36260128050407,1,0,0.145,0.142,NS,FALSE
Desi1,0.131050715106304,0.362903396396102,1,0,0.05,0.056,NS,FALSE
St6galnac4,0.468757849730574,0.363286439226557,1,0,0.101,0.097,NS,FALSE
Arhgap31,0.41471914872662,0.363554301129395,1,0,0.134,0.13,NS,FALSE
Gm47283,0.157011033679802,0.363887893652771,1,0,0.116,0.128,NS,FALSE
Stxbp1,0.298151504788378,0.36505049635985,1,0,0.197,0.197,NS,FALSE
Gramd1a,0.387363907678814,0.365159315309325,1,0,0.067,0.062,NS,FALSE
Snhg15,0.14613375736576,0.36543732628434,1,0,0.055,0.062,NS,FALSE
Afg3l2,0.331541451423345,0.365461979832738,1,0,0.144,0.141,NS,FALSE
Bola2,0.127640352899154,0.365747660383977,1,0,0.115,0.126,NS,FALSE
Ubqln2,0.113058049828165,0.366039767907945,1,0,0.148,0.164,NS,FALSE
Lyrm1,0.163506298009055,0.36657580439515,1,0,0.032,0.037,NS,FALSE
Ddost,0.276647440534811,0.366643094773047,1,0,0.265,0.271,NS,FALSE
Nckap5l,0.399777288070068,0.366834879204009,1,0,0.03,0.035,NS,FALSE
Man2c1,0.301166789153835,0.367449029614535,1,0,0.086,0.08,NS,FALSE
Bckdk,0.135470583496248,0.36805357924976,1,0,0.061,0.069,NS,FALSE
Plcxd2,1.19919151332688,0.368272350397623,1,0,0.013,0.011,log2FC_only,FALSE
Cd40,0.698945403369064,0.369096036241098,1,0,0.081,0.076,NS,FALSE
Rai1,0.235428680148476,0.369152500811577,1,0,0.061,0.068,NS,FALSE
Bbip1,0.327416283770247,0.370417712681563,1,0,0.105,0.1,NS,FALSE
Gm13012,0.525932248678899,0.371644879433867,1,0,0.041,0.037,NS,FALSE
Pde6h,0.660317282474851,0.371857683038179,1,0,0.02,0.017,NS,FALSE
Czib,0.202257371595067,0.371881849401664,1,0,0.046,0.053,NS,FALSE
E4f1,-0.217190688926303,0.373256917438471,1,0,0.014,0.018,NS,FALSE
2810013P06Rik,0.53971785759914,0.373416745488612,1,0,0.023,0.02,NS,FALSE
Osm,0.831082083182733,0.373561268217377,1,0,0.04,0.036,NS,FALSE
Stk10,0.130959608586105,0.374430870455292,1,0,0.055,0.062,NS,FALSE
Stn1,0.183152835549316,0.375571086283006,1,0,0.029,0.034,NS,FALSE
Ctu2,0.103244277232347,0.375633880671414,1,0,0.013,0.016,NS,FALSE
Cept1,0.117042383205642,0.375677450196709,1,0,0.317,0.354,NS,FALSE
Mllt11,0.420147484538284,0.375745315578927,1,0,0.047,0.042,NS,FALSE
Ptprn2,0.448965163633416,0.375822954836615,1,0,0.01,0.008,NS,FALSE
Cables2,-0.186435990272372,0.376040529712365,1,0,0.013,0.016,NS,FALSE
Grhl2,0.482702224788673,0.376280909195537,1,0,0.01,0.008,NS,FALSE
Gm5127,0.648846381618434,0.376382723580531,1,0,0.01,0.008,NS,FALSE
Rapsn,0.393671961812729,0.37687595539795,1,0,0.011,0.009,NS,FALSE
Rnf113a2,0.484912155751541,0.377149890104936,1,0,0.034,0.03,NS,FALSE
Med10,0.152265452205351,0.377442468695048,1,0,0.151,0.164,NS,FALSE
Trappc9,0.108301085300402,0.377550330183034,1,0,0.091,0.101,NS,FALSE
Gm31814,0.315855941989605,0.377902465707024,1,0,0.009,0.012,NS,FALSE
Unc13a,0.429138266950813,0.378066792414111,1,0,0.019,0.015,NS,FALSE
Ap2b1,0.243105163509712,0.379386210607651,1,0,0.383,0.404,NS,FALSE
Gm15564,0.404613577302965,0.380899107886257,1,0,0.035,0.031,NS,FALSE
Maea,0.345234933160631,0.381325134837491,1,0,0.189,0.187,NS,FALSE
Rassf4,0.172934016817346,0.381351561597781,1,0,0.426,0.469,NS,FALSE
Phkg1,0.819624623012474,0.381545077547276,1,0,0.015,0.012,NS,FALSE
Acadsb,0.15098120805776,0.381666627112406,1,0,0.154,0.168,NS,FALSE
Cep57,0.184213518815223,0.381872575322535,1,0,0.07,0.078,NS,FALSE
Gm8369,0.630562069313486,0.382344117061531,1,0,0.016,0.013,NS,FALSE
Actr1b,0.124508560109434,0.382866063488769,1,0,0.169,0.184,NS,FALSE
Prim2,0.195255261824806,0.382908490397749,1,0,0.027,0.032,NS,FALSE
Nup88,0.145172388110581,0.383045104297394,1,0,0.129,0.142,NS,FALSE
Zfas1,0.161557316221073,0.383153371230307,1,0,0.126,0.139,NS,FALSE
Jpt2,0.398283891436129,0.383315207803512,1,0,0.079,0.074,NS,FALSE
Sgms1,0.386570250490555,0.383734696729582,1,0,0.178,0.176,NS,FALSE
Gatd1,0.384731153180868,0.383776850377538,1,0,0.149,0.146,NS,FALSE
Tmem71,0.215619331284028,0.383838417142758,1,0,0.075,0.083,NS,FALSE
Sec24a,0.211857300399813,0.383861517871587,1,0,0.134,0.148,NS,FALSE
Suv39h1,0.179281415411436,0.384114942622644,1,0,0.048,0.054,NS,FALSE
Akip1,0.574183775621812,0.385053185717331,1,0,0.08,0.076,NS,FALSE
Mrpl14,0.38327806517002,0.385173577774848,1,0,0.138,0.135,NS,FALSE
Mthfs,0.3542524685309,0.385412456248051,1,0,0.114,0.109,NS,FALSE
Hmga1,0.302552066223016,0.386410915424154,1,0,0.237,0.239,NS,FALSE
Ubb,0.100094446543828,0.386940827707099,1,0,0.589,0.64,NS,FALSE
Ehd4,0.180628571016248,0.387471727638898,1,0,0.616,0.674,NS,FALSE
Pip5k1c,0.277882778523677,0.388254983275862,1,0,0.311,0.324,NS,FALSE
Taco1,0.183007522454488,0.388273058345201,1,0,0.02,0.023,NS,FALSE
Hic2,-0.360379561495609,0.389191866785538,1,0,0.008,0.01,NS,FALSE
Gm45733,-0.104198479437946,0.389845986919488,1,0,0.018,0.021,NS,FALSE
Kdelr1,0.171039041601818,0.3899707470706,1,0,0.275,0.302,NS,FALSE
Rpl36al,0.411033723632031,0.390076275053933,1,0,0.057,0.053,NS,FALSE
Zfp956,-0.431855944968393,0.390663117152598,1,0,0.008,0.01,NS,FALSE
Cebpa,0.109913882306863,0.390770121108104,1,0,0.101,0.111,NS,FALSE
Skint5,0.190869530432698,0.390965781856608,1,0,0.014,0.018,NS,FALSE
Dusp16,0.496760867374845,0.391056172487791,1,0,0.033,0.029,NS,FALSE
Gm11491,-0.196816821296384,0.391518940024607,1,0,0.008,0.01,NS,FALSE
Pecr,-0.238010009652438,0.39170927730835,1,0,0.008,0.01,NS,FALSE
Trim59,0.605648013622504,0.392049361120234,1,0,0.013,0.01,NS,FALSE
Snhg6,0.436096566127979,0.392423372013864,1,0,0.136,0.133,NS,FALSE
Uaca,-0.104354737812501,0.392460892792065,1,0,0.016,0.019,NS,FALSE
Plekhm2,0.208119166910798,0.393098039211071,1,0,0.144,0.159,NS,FALSE
Aars,0.202481161771183,0.39379781456848,1,0,0.156,0.171,NS,FALSE
Bri3,0.218507947966738,0.393842026331954,1,0,0.514,0.555,NS,FALSE
Sirt1,0.259291143559247,0.393848780694101,1,0,0.06,0.067,NS,FALSE
Cmss1,0.115971133049035,0.394439777383904,1,0,0.093,0.102,NS,FALSE
Ado,0.432457769658927,0.394440910404428,1,0,0.119,0.116,NS,FALSE
Preb,0.221793333602073,0.394479974730716,1,0,0.105,0.1,NS,FALSE
Ocel1,0.181523528857345,0.394503844555308,1,0,0.031,0.036,NS,FALSE
Iqsec1,0.20472884830786,0.394807442288996,1,0,0.113,0.125,NS,FALSE
Ern1,0.319992087307361,0.395041093676083,1,0,0.18,0.179,NS,FALSE
Agbl5,-0.152255386003679,0.395131057702309,1,0,0.013,0.016,NS,FALSE
Maz,0.157032828261107,0.395829585054764,1,0,0.262,0.29,NS,FALSE
Stat2,0.223158491985686,0.395834311042599,1,0,0.412,0.432,NS,FALSE
Vsig10l,0.669486506653761,0.396356380820466,1,0,0.01,0.008,NS,FALSE
Ndufb3,0.143688101867334,0.396606418657472,1,0,0.251,0.275,NS,FALSE
Tra2a,0.200488101448916,0.396696878421878,1,0,0.149,0.164,NS,FALSE
Mir100hg,0.186796435996874,0.397013510151704,1,0,0.008,0.01,NS,FALSE
B230219D22Rik,0.143561096361718,0.397109752656963,1,0,0.192,0.213,NS,FALSE
3110009E18Rik,-0.167120396854227,0.397546561760862,1,0,0.033,0.037,NS,FALSE
Snx12,0.118729384568771,0.397799399830375,1,0,0.264,0.29,NS,FALSE
Kazn,0.967769401731675,0.397925765695139,1,0,0.012,0.009,NS,FALSE
Shfl,-0.178990105963968,0.398012796615313,1,0,0.012,0.015,NS,FALSE
Prelid2,0.179629215503767,0.398396776316362,1,0,0.064,0.071,NS,FALSE
Arfgap3,0.258915915219971,0.398605397149557,1,0,0.063,0.07,NS,FALSE
Gm26532,-0.109218419380904,0.399003041362393,1,0,0.009,0.011,NS,FALSE
Tra2b,0.278562012944021,0.40027715884282,1,0,0.257,0.264,NS,FALSE
Lsm3,0.183628455866035,0.40128204613332,1,0,0.039,0.045,NS,FALSE
Ifnar2,0.194272530863854,0.401643751139779,1,0,0.185,0.204,NS,FALSE
Abca2,0.374990525276257,0.401655762656999,1,0,0.033,0.029,NS,FALSE
St3gal5,0.380878830181949,0.401666227030432,1,0,0.162,0.159,NS,FALSE
Nrbf2,0.218493383009925,0.401706275676409,1,0,0.091,0.1,NS,FALSE
Ptch1,0.177048312727642,0.401903739154099,1,0,0.056,0.062,NS,FALSE
Snn,-0.209768276951185,0.402000082809748,1,0,0.009,0.011,NS,FALSE
Wdr26,0.137520851442818,0.402331313214624,1,0,0.512,0.57,NS,FALSE
Borcs5,0.430346020778351,0.402734640048997,1,0,0.023,0.019,NS,FALSE
Galnt4,0.221384330815376,0.402765339961552,1,0,0.024,0.028,NS,FALSE
Zfp524,-0.106114736665144,0.403017664014697,1,0,0.013,0.016,NS,FALSE
Phlda1,0.454094608747335,0.403896346577048,1,0,0.056,0.063,NS,FALSE
Gabbr1,1.02041447144554,0.404253081551132,1,0,0.013,0.011,log2FC_only,FALSE
Mob3a,0.209798516022937,0.404388153319438,1,0,0.08,0.088,NS,FALSE
Tarbp2,0.141720480078896,0.404541052808505,1,0,0.063,0.07,NS,FALSE
Cds2,0.197285044766401,0.404552257506738,1,0,0.198,0.217,NS,FALSE
Dpm3,0.146461859415556,0.404779137328872,1,0,0.103,0.113,NS,FALSE
Sec22c,0.604323973262968,0.405077058611171,1,0,0.039,0.035,NS,FALSE
Slc4a10,0.941347047472078,0.405376371693997,1,0,0.013,0.011,NS,FALSE
Pex10,0.636697439900092,0.40705237769006,1,0,0.017,0.015,NS,FALSE
Med15,0.155981865697888,0.407085316863292,1,0,0.278,0.305,NS,FALSE
AI837181,0.21292815784513,0.407203625719021,1,0,0.11,0.121,NS,FALSE
Nos1ap,0.296378918117616,0.40794910718277,1,0,0.013,0.016,NS,FALSE
Dffb,-0.306189924207688,0.408025710020981,1,0,0.01,0.012,NS,FALSE
Cdca7l,0.200674685095826,0.408189895113518,1,0,0.057,0.052,NS,FALSE
Snhg5,0.452392231076038,0.4091402536183,1,0,0.084,0.079,NS,FALSE
Chchd7,0.390747201599309,0.409395657824047,1,0,0.108,0.104,NS,FALSE
Sema6b,0.24416883952727,0.409569721299192,1,0,0.025,0.03,NS,FALSE
Asmt,0.446891503381123,0.409728407299792,1,0,0.049,0.045,NS,FALSE
Abhd18,-0.130285024235993,0.410290780726172,1,0,0.026,0.03,NS,FALSE
Cfap77,0.242560937447983,0.410725137049783,1,0,0.009,0.012,NS,FALSE
Vma21,0.271356464987182,0.410766705373077,1,0,0.258,0.261,NS,FALSE
Pik3c2g,0.140938058316975,0.410817608748945,1,0,0.009,0.012,NS,FALSE
Zbtb38,0.476571236973253,0.410973453412998,1,0,0.134,0.131,NS,FALSE
Dpp6,-0.146690399129458,0.411217695511477,1,0,0.01,0.012,NS,FALSE
Smurf1,0.178534279143175,0.411805288042157,1,0,0.079,0.087,NS,FALSE
Rpa1,0.49142493970856,0.412420262207283,1,0,0.053,0.049,NS,FALSE
Wipi1,0.105880350555353,0.412486769140191,1,0,0.067,0.073,NS,FALSE
Rab1a,0.134818683669928,0.413243700751334,1,0,0.672,0.722,NS,FALSE
Slamf9,0.319549633569671,0.413514734875673,1,0,0.082,0.091,NS,FALSE
Majin,0.712658159316572,0.413569403595833,1,0,0.016,0.014,NS,FALSE
Hnrnpl,0.197836922112811,0.414215183974002,1,0,0.412,0.43,NS,FALSE
Tpgs2,0.230720209225869,0.414380802185809,1,0,0.08,0.089,NS,FALSE
Gm20559,0.192167019270366,0.414495929663085,1,0,0.065,0.072,NS,FALSE
Gm11110,0.545092719425096,0.414646617469231,1,0,0.041,0.037,NS,FALSE
Mrpl28,0.334894506812379,0.414714277968091,1,0,0.045,0.041,NS,FALSE
Sri,0.242874857616123,0.414798852133579,1,0,0.436,0.465,NS,FALSE
Zfp780b,0.162358986110254,0.414884022640917,1,0,0.038,0.043,NS,FALSE
Rgs3,0.551581761222926,0.414935222682939,1,0,0.012,0.01,NS,FALSE
Sirt6,0.149581021535849,0.41504725151415,1,0,0.067,0.074,NS,FALSE
Dnajc8,0.265073066742862,0.415181661179697,1,0,0.391,0.412,NS,FALSE
Pa2g4,0.17354186324312,0.415547910170309,1,0,0.422,0.477,NS,FALSE
Coq10b,0.128415641039488,0.415741402952989,1,0,0.042,0.048,NS,FALSE
Pir,0.948185526690663,0.41593173481016,1,0,0.01,0.008,NS,FALSE
Sft2d3,0.775889768580198,0.416225280925914,1,0,0.015,0.013,NS,FALSE
Naaa,0.355026958804473,0.41666630574475,1,0,0.159,0.156,NS,FALSE
Tomm40l,0.369699403996467,0.417200852015999,1,0,0.066,0.062,NS,FALSE
Gm28641,0.22123286472827,0.417463217087606,1,0,0.01,0.013,NS,FALSE
Atxn10,0.346666243398258,0.417509417673696,1,0,0.177,0.176,NS,FALSE
Gm7694,0.273930282901993,0.417555013801652,1,0,0.01,0.012,NS,FALSE
Hspb6,-0.101233832759684,0.4181676000748,1,0,0.017,0.021,NS,FALSE
Lrrc75a,0.5657364634914,0.418875162970175,1,0,0.016,0.014,NS,FALSE
Gm42851,0.172742498447047,0.41922796780847,1,0,0.024,0.028,NS,FALSE
Gstm4,0.191552201396644,0.41965794878389,1,0,0.034,0.038,NS,FALSE
Haus3,0.507786906671881,0.419669345005692,1,0,0.031,0.027,NS,FALSE
Lrrc8a,0.330734908127216,0.41986753054547,1,0,0.051,0.047,NS,FALSE
Tnfsf12,0.210761160192257,0.420851561049759,1,0,0.232,0.256,NS,FALSE
Ccdc14,-0.3288880178118,0.420870872947165,1,0,0.008,0.01,NS,FALSE
Ankrd66,-0.457671899569415,0.420974250119533,1,0,0.008,0.01,NS,FALSE
Flvcr1,0.379024768471554,0.421674332239056,1,0,0.173,0.174,NS,FALSE
Acot8,0.166476148163157,0.42171447697631,1,0,0.069,0.076,NS,FALSE
Selenot,0.150240653942124,0.421722297916215,1,0,0.402,0.447,NS,FALSE
Ryr2,-0.15653722023858,0.422207771040105,1,0,0.012,0.014,NS,FALSE
Ubxn11,0.891025136647918,0.422391694822491,1,0,0.01,0.008,NS,FALSE
Sumo1,0.372476211087066,0.422618448217088,1,0,0.166,0.165,NS,FALSE
Ddit3,0.351300385768919,0.422809481887965,1,0,0.087,0.083,NS,FALSE
Slc25a38,0.33030637549389,0.423481509829561,1,0,0.028,0.025,NS,FALSE
Pcbp4,0.411735041767903,0.423490134154655,1,0,0.032,0.029,NS,FALSE
Nicn1,0.153294541023265,0.423526045095956,1,0,0.043,0.048,NS,FALSE
Spsb3,0.48881454229485,0.423702886155216,1,0,0.027,0.024,NS,FALSE
Pdzd2,0.558302961675402,0.423744882137204,1,0,0.01,0.008,NS,FALSE
Plekho2,0.101694816065776,0.423806062162921,1,0,0.421,0.465,NS,FALSE
Abtb2,0.182326447134334,0.424127289946362,1,0,0.054,0.06,NS,FALSE
F630040K05Rik,0.630659799497627,0.42444954067,1,0,0.01,0.008,NS,FALSE
Grik2,0.213954820976639,0.424459053541277,1,0,0.01,0.013,NS,FALSE
Rbsn,0.102022461571598,0.424789209090614,1,0,0.067,0.074,NS,FALSE
Atp5l,0.139776173061268,0.42500775884305,1,0,0.656,0.704,NS,FALSE
Prx,-0.145759114873019,0.42600590856907,1,0,0.008,0.01,NS,FALSE
Nip7,0.152375285076881,0.426628628549865,1,0,0.08,0.088,NS,FALSE
Ogfod3,0.145684786865188,0.427482079132689,1,0,0.032,0.036,NS,FALSE
Casp3,0.238284418748534,0.428218634941728,1,0,0.28,0.314,NS,FALSE
Vps37c,0.395293615453536,0.428302557936298,1,0,0.048,0.044,NS,FALSE
Cdk5rap3,0.434466229204523,0.428639654561338,1,0,0.025,0.022,NS,FALSE
Polr3gl,0.162749167378009,0.428883888136477,1,0,0.032,0.036,NS,FALSE
Gxylt1,0.253787559387841,0.429072854542705,1,0,0.149,0.163,NS,FALSE
Gm9776,0.61000443036507,0.429509902044455,1,0,0.014,0.012,NS,FALSE
Cd99l2,0.13885563385122,0.429608933789125,1,0,0.055,0.061,NS,FALSE
Usp37,0.11113555155211,0.430115779440064,1,0,0.075,0.083,NS,FALSE
Fam98b,0.111515882122405,0.430848413829177,1,0,0.142,0.153,NS,FALSE
Tedc2,-0.180535725124083,0.431144892572354,1,0,0.013,0.016,NS,FALSE
Slc39a4,0.761745041348026,0.431222551406687,1,0,0.013,0.01,NS,FALSE
Traf6,0.274769053055817,0.431295916176764,1,0,0.066,0.073,NS,FALSE
Siva1,0.366492415245481,0.432240773321765,1,0,0.077,0.073,NS,FALSE
Chtop,0.246925883307922,0.432319505427408,1,0,0.145,0.141,NS,FALSE
Uba6,0.381292700412799,0.432467125629825,1,0,0.14,0.138,NS,FALSE
Mif4gd,0.317047257545872,0.433533388788288,1,0,0.093,0.088,NS,FALSE
Epb41l4aos,0.232507917338008,0.433569036732592,1,0,0.039,0.044,NS,FALSE
Lncpint,0.273179809404842,0.433611412873382,1,0,0.059,0.065,NS,FALSE
Stox2,0.392665224124523,0.434060185844215,1,0,0.014,0.012,NS,FALSE
Fbxl4,0.23811762946346,0.434067142595845,1,0,0.056,0.062,NS,FALSE
Plpp5,0.330548708990612,0.434069194243525,1,0,0.035,0.031,NS,FALSE
Galnt3,0.184804652514869,0.434815814116919,1,0,0.008,0.01,NS,FALSE
F730043M19Rik,0.53022668112773,0.435391417434431,1,0,0.017,0.014,NS,FALSE
Fam207a,0.202180865991579,0.43549584943967,1,0,0.041,0.046,NS,FALSE
Clec16a,0.224293539170135,0.435681326283687,1,0,0.037,0.042,NS,FALSE
Mblac1,0.393307466983352,0.435977173590923,1,0,0.012,0.015,NS,FALSE
Napa,0.2106728053393,0.436269458369345,1,0,0.334,0.345,NS,FALSE
Arhgap27,0.316300673925079,0.436285502202043,1,0,0.052,0.048,NS,FALSE
Uevld,0.472152718047215,0.436680161950047,1,0,0.063,0.059,NS,FALSE
Man1c1,0.116925405896752,0.437367172436415,1,0,0.169,0.184,NS,FALSE
Adal,0.130974029765214,0.437392761902196,1,0,0.013,0.015,NS,FALSE
Dcun1d3,0.18515900149249,0.437449267848019,1,0,0.087,0.097,NS,FALSE
Zfp873,0.604156391476192,0.437960602655012,1,0,0.013,0.01,NS,FALSE
Fam185a,-0.414391128481419,0.438028595007607,1,0,0.017,0.02,NS,FALSE
Eya4,0.635316639847733,0.438402097839593,1,0,0.012,0.009,NS,FALSE
Mib2,0.18110150555759,0.438540305346139,1,0,0.051,0.057,NS,FALSE
Gzme,0.512373880030328,0.438658244315966,1,0,0.012,0.015,NS,FALSE
Fblim1,0.34223949725822,0.438874422350713,1,0,0.263,0.273,NS,FALSE
Akirin1,0.168909657186705,0.439959500916334,1,0,0.222,0.243,NS,FALSE
Rab3gap2,0.344912883028287,0.440751316676238,1,0,0.163,0.161,NS,FALSE
Psmd14,0.106384948107485,0.44092819762512,1,0,0.313,0.346,NS,FALSE
Sash3,0.292690463762309,0.441383739656534,1,0,0.074,0.07,NS,FALSE
Sulf2,0.11983910189328,0.441526695078306,1,0,0.024,0.028,NS,FALSE
Tomm20,0.35614759989337,0.441707236240833,1,0,0.329,0.349,NS,FALSE
Rnf38,0.116845229869675,0.441765586086866,1,0,0.112,0.122,NS,FALSE
2700049A03Rik,0.11094044468385,0.441831895099418,1,0,0.024,0.027,NS,FALSE
Tpmt,0.186413416226996,0.442330867075023,1,0,0.023,0.026,NS,FALSE
