Gene,avg_log2FC,p_val,p_val_adj,neg_log10_p_adj,pct.1,pct.2,Class,Labelled
Rpp38,0.1390742290979,0.848754273335569,1,0,0.038,0.036,NS,FALSE
Rnf40,-0.340759130733956,0.848807701871882,1,0,0.076,0.078,NS,FALSE
Parp1,0.101860709969869,0.848931507551763,1,0,0.203,0.192,NS,FALSE
2300009A05Rik,-0.270445351337279,0.84924134136898,1,0,0.038,0.041,NS,FALSE
Actl6a,-0.116313884982891,0.850154318903385,1,0,0.254,0.26,NS,FALSE
Gabpa,0.164138443615146,0.850182018450093,1,0,0.169,0.178,NS,FALSE
Fancm,-0.109552072558537,0.850514682522326,1,0,0.064,0.06,NS,FALSE
Sik1,0.298171612399579,0.850845370419371,1,0,0.072,0.069,NS,FALSE
Ptgr2,-0.519468393766057,0.850897484197365,1,0,0.097,0.098,NS,FALSE
Sec61a2,-0.144702291290367,0.850999003744676,1,0,0.038,0.036,NS,FALSE
Tbck,-0.189895489577871,0.851001502618048,1,0,0.085,0.088,NS,FALSE
Smap2,-0.170039890926509,0.85108918034467,1,0,0.432,0.409,NS,FALSE
Mthfd1l,0.126867288038072,0.851946805078942,1,0,0.254,0.262,NS,FALSE
6030458C11Rik,-0.542514134758434,0.852631317862761,1,0,0.102,0.094,NS,FALSE
Spata2,0.493715225987121,0.852711206418675,1,0,0.068,0.065,NS,FALSE
Prmt9,-0.480735046045549,0.853488083946386,1,0,0.055,0.057,NS,FALSE
Sgsm3,-0.731205640693498,0.853956056307009,1,0,0.017,0.018,NS,FALSE
Washc4,0.117466309914028,0.854329879857243,1,0,0.136,0.141,NS,FALSE
2810013P06Rik,-0.155577911563968,0.854461850925796,1,0,0.03,0.027,NS,FALSE
Rfxank,-0.408498290840823,0.854574388307257,1,0,0.021,0.019,NS,FALSE
Dars,-0.316848382630359,0.854727612356915,1,0,0.199,0.195,NS,FALSE
Preb,0.321208067830707,0.854865280938193,1,0,0.119,0.118,NS,FALSE
Hip1,0.153552491587226,0.855012486149681,1,0,0.22,0.221,NS,FALSE
Btrc,0.177199155165679,0.855078330542942,1,0,0.059,0.063,NS,FALSE
Tmem147,-0.200739495585333,0.855532313624303,1,0,0.22,0.22,NS,FALSE
Akirin1,0.153533867988243,0.855546104335246,1,0,0.165,0.162,NS,FALSE
Rnpc3,-0.148828871876114,0.855553077859689,1,0,0.059,0.062,NS,FALSE
Ryr3,0.638349351324708,0.855908323803618,1,0,0.03,0.033,NS,FALSE
Zfp961,-0.376166552551373,0.855932985267055,1,0,0.03,0.032,NS,FALSE
Tmem68,0.324285678961832,0.855983645080514,1,0,0.127,0.125,NS,FALSE
Hmg20b,-0.100411154408483,0.856392128619232,1,0,0.123,0.118,NS,FALSE
5430403G16Rik,1.01812397576278,0.85646378266279,1,0,0.017,0.016,log2FC_only,FALSE
Slc12a6,-0.169394143701177,0.856473609701087,1,0,0.11,0.113,NS,FALSE
Edc3,0.126288967353997,0.856610089837413,1,0,0.064,0.061,NS,FALSE
Akap10,-0.34434970609642,0.856617756162528,1,0,0.097,0.1,NS,FALSE
Asap2,0.468689714889695,0.856806234343854,1,0,0.025,0.024,NS,FALSE
Zfp36l2,-0.161293741901306,0.857296302373952,1,0,0.483,0.491,NS,FALSE
Pin4,-0.176816154953274,0.85731103004114,1,0,0.072,0.075,NS,FALSE
Ninj2,-0.538706104975148,0.857600171215109,1,0,0.017,0.018,NS,FALSE
Trrap,-0.267861027035893,0.857833895570377,1,0,0.106,0.108,NS,FALSE
Ankfy1,0.121540760343589,0.857870589492913,1,0,0.119,0.116,NS,FALSE
Sugct,-0.576065830996332,0.858121008779117,1,0,0.017,0.018,NS,FALSE
Tgfbr3,-0.563253154018851,0.858121008779117,1,0,0.017,0.018,NS,FALSE
Ccsap,-0.60225862633987,0.858253156845022,1,0,0.008,0.01,NS,FALSE
Emg1,0.117469159339606,0.858423528602683,1,0,0.157,0.163,NS,FALSE
Hook2,-0.508652100291758,0.858709164772896,1,0,0.03,0.027,NS,FALSE
Trbv2,-1.04798992396306,0.858974275653393,1,0,0.008,0.01,log2FC_only,FALSE
Slc25a28,0.177856784163604,0.859159510285867,1,0,0.038,0.041,NS,FALSE
Il16,-0.227981495069319,0.859247750552308,1,0,0.068,0.07,NS,FALSE
ENSMUSG00000121192,-0.777549358465453,0.859465008923372,1,0,0.013,0.014,log2FC_only,FALSE
D030056L22Rik,-0.521961345763545,0.859579157336436,1,0,0.106,0.107,NS,FALSE
Trim46,-0.708894422933234,0.859695512124367,1,0,0.008,0.01,NS,FALSE
Cd320,-0.10007761885086,0.859926157446995,1,0,0.03,0.032,NS,FALSE
Wdyhv1,-0.387921682239651,0.859935636771691,1,0,0.072,0.074,NS,FALSE
ENSMUSG00000121093,0.583210238359713,0.859937143466178,1,0,0.208,0.204,NS,FALSE
Tecr,-0.168250646627382,0.859972921650912,1,0,0.356,0.338,NS,FALSE
Steep1,-0.195360110224749,0.860291322270879,1,0,0.144,0.146,NS,FALSE
Zfp667,-0.561814312432745,0.860416865668919,1,0,0.008,0.01,NS,FALSE
Kctd11,0.439855308816802,0.860457257525388,1,0,0.025,0.024,NS,FALSE
Pef1,0.152085090774001,0.860688501534335,1,0,0.102,0.099,NS,FALSE
Prrg4,-0.215858295758867,0.860766830950142,1,0,0.059,0.062,NS,FALSE
Dclre1b,-0.105193305025631,0.861124812773605,1,0,0.03,0.032,NS,FALSE
Mal2,-0.541156094543954,0.861138335697729,1,0,0.008,0.01,NS,FALSE
Tmem220,-0.521290282379369,0.861138335697729,1,0,0.008,0.01,NS,FALSE
Vcam1,-0.478539775717127,0.861138335697729,1,0,0.008,0.01,NS,FALSE
Mical2,-0.337382967312884,0.861216176810466,1,0,0.021,0.023,NS,FALSE
Fndc10,-0.415769616340609,0.861247323456944,1,0,0.017,0.018,NS,FALSE
Gm16341,-0.566837742710743,0.861859921621188,1,0,0.008,0.01,NS,FALSE
Trp73,-0.626960580547955,0.861859921621188,1,0,0.008,0.01,NS,FALSE
Ephb4,-0.496309907566695,0.862581622849395,1,0,0.008,0.01,NS,FALSE
Slc29a2,-0.487268255911436,0.862581622849395,1,0,0.008,0.01,NS,FALSE
Bysl,-0.157320225931735,0.862739713559041,1,0,0.072,0.075,NS,FALSE
Acbd5,-0.146852036063714,0.862775742417266,1,0,0.106,0.108,NS,FALSE
Zfp429,-0.336325072407774,0.863092001679939,1,0,0.021,0.023,NS,FALSE
Ttc23,0.663746842146629,0.86318974505242,1,0,0.017,0.016,NS,FALSE
Ppp1r16a,0.192782460850117,0.863197488050438,1,0,0.025,0.024,NS,FALSE
Gpr157,-0.394007181850524,0.863303438792162,1,0,0.008,0.01,NS,FALSE
Igsf3,-0.873364287765821,0.863303438792162,1,0,0.008,0.01,log2FC_only,FALSE
Mgll,-0.214564503238389,0.863303438792162,1,0,0.008,0.01,NS,FALSE
Sbk1,-0.768170069623784,0.863303438792162,1,0,0.008,0.01,log2FC_only,FALSE
Nr3c1,-0.220402612514908,0.863779686301338,1,0,0.275,0.271,NS,FALSE
Mrtfb,0.486866706772577,0.864018402932435,1,0,0.068,0.066,NS,FALSE
Lgr5,-0.436111582181095,0.864025368859013,1,0,0.008,0.01,NS,FALSE
Ubiad1,-0.16534717414744,0.864030204329514,1,0,0.021,0.023,NS,FALSE
Dync2h1,-0.424315909888353,0.864164144888475,1,0,0.042,0.044,NS,FALSE
Arhgef9,-0.680778846873308,0.86424257499252,1,0,0.013,0.014,NS,FALSE
Nckap5,0.238496269284686,0.864289546259345,1,0,0.059,0.057,NS,FALSE
Tango6,0.52972011514195,0.864311717209828,1,0,0.017,0.016,NS,FALSE
Trim68,-0.331484540579444,0.864499377640868,1,0,0.021,0.023,NS,FALSE
Zfp384,0.111945153143311,0.864680440198612,1,0,0.081,0.085,NS,FALSE
Cdh12,-1.04674667623121,0.864747412459184,1,0,0.008,0.01,log2FC_only,FALSE
Jrk,-0.326290867808692,0.864747412459184,1,0,0.008,0.01,NS,FALSE
Mdga2,-0.624109085547042,0.86484012360311,1,0,0.013,0.014,NS,FALSE
Gsdme,-0.205900898632605,0.864897436866531,1,0,0.017,0.018,NS,FALSE
Wdr81,0.249677967674897,0.865010181435533,1,0,0.034,0.032,NS,FALSE
Apoo,0.108867286132443,0.865029782476196,1,0,0.089,0.093,NS,FALSE
Bend7,-0.116720598791381,0.865469569001631,1,0,0.008,0.01,NS,FALSE
Safb,0.304955900459644,0.865513448968735,1,0,0.161,0.155,NS,FALSE
Slc16a1,0.131925270776587,0.865904770592283,1,0,0.14,0.148,NS,FALSE
Bin3,0.424977867584917,0.865935859155149,1,0,0.11,0.109,NS,FALSE
Gm4924,-0.397699290376537,0.865940859619415,1,0,0.017,0.018,NS,FALSE
Kif9,-0.115229124962533,0.866191837895023,1,0,0.008,0.01,NS,FALSE
Tmem94,0.533382341178213,0.86636939941132,1,0,0.034,0.036,NS,FALSE
Krt83,-0.776100941221938,0.866462658749513,1,0,0.017,0.018,log2FC_only,FALSE
1700086O06Rik,-0.443307617393167,0.866633231868035,1,0,0.013,0.014,NS,FALSE
Camkmt,-0.357505758633422,0.866715717924863,1,0,0.047,0.044,NS,FALSE
Mvb12b,-0.213307472627838,0.866791574622998,1,0,0.055,0.052,NS,FALSE
Ak1,0.134531955939015,0.866914218547749,1,0,0.008,0.01,NS,FALSE
Cpa3,-2.04364139799915,0.866914218547749,1,0,0.008,0.01,log2FC_only,FALSE
Il22ra1,-0.224515560734598,0.866914218547749,1,0,0.008,0.01,NS,FALSE
Rab11fip4,0.489143746311866,0.866914218547749,1,0,0.008,0.01,NS,FALSE
Rbms3,0.657914447390991,0.867244162650846,1,0,0.025,0.027,NS,FALSE
Zc3h11a,-0.121948482994584,0.867506431401647,1,0,0.017,0.018,NS,FALSE
Cplane1,-0.364672242814112,0.867537917347063,1,0,0.047,0.049,NS,FALSE
Tfpt,-0.321146184588686,0.867537917347063,1,0,0.047,0.049,NS,FALSE
Xirp2,-0.292301018385037,0.867636710367919,1,0,0.008,0.01,NS,FALSE
Pparg,0.591407294388654,0.867679266657709,1,0,0.017,0.016,NS,FALSE
Usp28,0.385650969399999,0.867768182503186,1,0,0.025,0.024,NS,FALSE
Glrx5,-0.208906685515287,0.868002326166651,1,0,0.212,0.203,NS,FALSE
Gpat3,-0.126340971931867,0.868028404477304,1,0,0.017,0.018,NS,FALSE
Zfp335,-0.369675326537525,0.868028404477304,1,0,0.017,0.018,NS,FALSE
Ptger3,0.222417999127383,0.868225497773421,1,0,0.025,0.024,NS,FALSE
Acsf2,-0.116775971886459,0.868254470394886,1,0,0.021,0.023,NS,FALSE
Pkp2,-0.120866613948817,0.868254470394886,1,0,0.021,0.023,NS,FALSE
Cyb561,0.536096378927493,0.868359312763364,1,0,0.008,0.01,NS,FALSE
Nell1,0.231737135236591,0.868359312763364,1,0,0.008,0.01,NS,FALSE
Plppr2,-0.123653579549904,0.868359312763364,1,0,0.008,0.01,NS,FALSE
Rsph3a,0.3348492564707,0.868359312763364,1,0,0.008,0.01,NS,FALSE
Brcc3,-0.143914430225037,0.868565897130341,1,0,0.131,0.125,NS,FALSE
Fam214a,-0.306795356659199,0.868623115339808,1,0,0.038,0.036,NS,FALSE
Ankra2,-0.271731221371619,0.868636951495935,1,0,0.064,0.066,NS,FALSE
Prkce,0.344498591536285,0.869060515817492,1,0,0.068,0.065,NS,FALSE
Gm36975,0.49802703091751,0.869082025141636,1,0,0.008,0.01,NS,FALSE
Nsmf,0.15627674659079,0.869082025141636,1,0,0.008,0.01,NS,FALSE
Wdr37,0.146299910885663,0.869121427905855,1,0,0.093,0.09,NS,FALSE
Ep400,-0.307534389095052,0.869254061924286,1,0,0.212,0.209,NS,FALSE
Agbl4,0.150929468369935,0.869924553867421,1,0,0.03,0.032,NS,FALSE
Wdpcp,0.357127482029478,0.869925638223482,1,0,0.017,0.016,NS,FALSE
Lsm11,-0.412914725569033,0.870502028524654,1,0,0.038,0.036,NS,FALSE
Pik3c3,0.243258680919697,0.870661562418206,1,0,0.059,0.063,NS,FALSE
Zfp738,-0.128687439855602,0.870815650486671,1,0,0.055,0.053,NS,FALSE
Upf3b,-0.204275796210603,0.871086929441366,1,0,0.136,0.139,NS,FALSE
Cd101,0.547758141501023,0.871250816244828,1,0,0.008,0.01,NS,FALSE
Tmem150a,1.16259004579788,0.871250816244828,1,0,0.008,0.01,log2FC_only,FALSE
Arl6ip4,0.229897607188392,0.87127470769076,1,0,0.153,0.152,NS,FALSE
Pex5l,0.171553497438064,0.871427930913852,1,0,0.025,0.024,NS,FALSE
Exosc3,0.310082526984681,0.871646137634843,1,0,0.14,0.138,NS,FALSE
Gigyf1,-0.414417498119298,0.871733540020317,1,0,0.093,0.095,NS,FALSE
Prr14,-0.157158293483181,0.871744175476385,1,0,0.097,0.099,NS,FALSE
Bcl7a,-0.371460916643315,0.871768041979773,1,0,0.047,0.049,NS,FALSE
Ap1s3,0.328854315211327,0.871803613129821,1,0,0.059,0.057,NS,FALSE
Nudt6,0.810180421184502,0.871973962624454,1,0,0.008,0.01,log2FC_only,FALSE
Zbtb48,0.388340623261323,0.871973962624454,1,0,0.008,0.01,NS,FALSE
Zfp72,0.156793490095366,0.871973962624454,1,0,0.008,0.01,NS,FALSE
Adat1,0.199866337356571,0.872012537584164,1,0,0.021,0.023,NS,FALSE
Ccdc28b,0.20411664470496,0.872173059907766,1,0,0.017,0.016,NS,FALSE
Ralgps1,0.167653874578051,0.872206241581929,1,0,0.017,0.018,NS,FALSE
Dcaf6,0.172522976591142,0.872388451334118,1,0,0.072,0.07,NS,FALSE
Ndufb7,-0.149070754982564,0.872471815496396,1,0,0.288,0.288,NS,FALSE
Sh2d1b1,-0.109773681973347,0.87261516732266,1,0,0.013,0.014,NS,FALSE
Asb3,-0.160161371776157,0.872640939400219,1,0,0.068,0.071,NS,FALSE
Rgs3,0.24874222573088,0.872663064860345,1,0,0.089,0.087,NS,FALSE
N4bp2,0.134445443189686,0.872969525055937,1,0,0.081,0.085,NS,FALSE
Orai3,-0.214241769522976,0.873015484953766,1,0,0.042,0.044,NS,FALSE
Rnf121,0.16404358307106,0.873203965638094,1,0,0.055,0.058,NS,FALSE
Gdpd3,-0.20928707101388,0.873213767527135,1,0,0.013,0.014,NS,FALSE
Acot11,-0.262197720906123,0.873251262796041,1,0,0.017,0.018,NS,FALSE
Uqcrc1,0.223124065010211,0.873263445412793,1,0,0.14,0.138,NS,FALSE
Clcf1,-0.199045797565345,0.873395996880767,1,0,0.047,0.049,NS,FALSE
4930549G23Rik,0.672417027139582,0.873420575839097,1,0,0.008,0.01,NS,FALSE
E330020D12Rik,0.244390271743771,0.873706325477686,1,0,0.025,0.027,NS,FALSE
Sh3bgrl2,-0.13667440201815,0.873706325477686,1,0,0.025,0.027,NS,FALSE
Ccdc25,0.100914559246373,0.873721779874137,1,0,0.182,0.183,NS,FALSE
Lrrc40,0.240318079300435,0.873789495214023,1,0,0.076,0.074,NS,FALSE
Nubpl,0.305757694665974,0.873913045837682,1,0,0.03,0.028,NS,FALSE
Dmac2,0.494257320340567,0.874102070198679,1,0,0.055,0.058,NS,FALSE
Gemin2,0.139631706336119,0.874129982458575,1,0,0.034,0.032,NS,FALSE
Ska2,0.228656044868504,0.874323442557332,1,0,0.114,0.112,NS,FALSE
Mrm1,0.525821777772547,0.874334757172215,1,0,0.03,0.028,NS,FALSE
Pex11a,0.567294369179356,0.874411185374836,1,0,0.013,0.014,NS,FALSE
Vkorc1l1,-0.150645382272176,0.874462317622534,1,0,0.106,0.109,NS,FALSE
Fgfr2,0.18715597524631,0.875013643169771,1,0,0.106,0.102,NS,FALSE
Snupn,0.29982940896398,0.875090434042224,1,0,0.025,0.024,NS,FALSE
Sowahc,0.949743985402653,0.87559128788436,1,0,0.008,0.01,log2FC_only,FALSE
Psmd1,-0.105664616174258,0.875631085699719,1,0,0.318,0.316,NS,FALSE
Trim47,0.173268300070454,0.876108521075826,1,0,0.017,0.016,NS,FALSE
Stx12,-0.232029778707419,0.876304959603069,1,0,0.14,0.142,NS,FALSE
Zfp583,1.23850178624283,0.876315067446428,1,0,0.008,0.01,log2FC_only,FALSE
Eml5,-0.208314024019405,0.876424146451974,1,0,0.042,0.044,NS,FALSE
Riok1,-0.407897026004044,0.876625569421549,1,0,0.225,0.22,NS,FALSE
Gpt2,0.462654682874787,0.876714177388437,1,0,0.021,0.023,NS,FALSE
Klra9,-0.610857329479602,0.876908954221258,1,0,0.034,0.032,NS,FALSE
Got1,0.110522595759646,0.877528322124659,1,0,0.136,0.135,NS,FALSE
Ofd1,-0.280162440426682,0.877748873604739,1,0,0.064,0.06,NS,FALSE
Cep135,0.656224632239055,0.877893444876112,1,0,0.064,0.062,NS,FALSE
9530026P05Rik,0.369186968177901,0.878005154153036,1,0,0.013,0.014,NS,FALSE
4921524J17Rik,0.357085446347416,0.878559085010904,1,0,0.085,0.083,NS,FALSE
Tasor2,0.236877479422097,0.878949159014641,1,0,0.114,0.121,NS,FALSE
Ankrd28,0.511008072784165,0.879058512306955,1,0,0.076,0.075,NS,FALSE
Bloc1s5,0.235256027026938,0.879313705687639,1,0,0.025,0.027,NS,FALSE
Dhrs1,0.274215129109913,0.879537557646843,1,0,0.106,0.105,NS,FALSE
Rbm41,-0.157912417335859,0.879587058086834,1,0,0.051,0.048,NS,FALSE
Snx25,0.120906050105892,0.880009062881399,1,0,0.076,0.078,NS,FALSE
Brd9,0.157457850743037,0.88036499832382,1,0,0.097,0.101,NS,FALSE
Rnf8,0.37587080893426,0.88039086273303,1,0,0.055,0.053,NS,FALSE
Ccdc15,0.214232033821253,0.880478632047498,1,0,0.021,0.023,NS,FALSE
Fmnl2,-0.180413915503116,0.880484143845695,1,0,0.034,0.032,NS,FALSE
Ube3b,0.203721212325339,0.880615996312667,1,0,0.064,0.067,NS,FALSE
Suox,0.248515349207329,0.880641680015446,1,0,0.051,0.049,NS,FALSE
Kbtbd11,-0.22461993337461,0.880682634411275,1,0,0.089,0.091,NS,FALSE
Smyd5,0.256470424207449,0.88071494601608,1,0,0.038,0.036,NS,FALSE
Gid8,-0.242351095811973,0.880837243655953,1,0,0.127,0.129,NS,FALSE
Copz2,0.562425049850581,0.881002053280238,1,0,0.013,0.014,NS,FALSE
Ncald,-0.237644736969224,0.881047678038232,1,0,0.025,0.024,NS,FALSE
Smdt1,0.270358475095554,0.881212406883514,1,0,0.233,0.234,NS,FALSE
Atp11c,-0.320476859383125,0.881232648869546,1,0,0.102,0.103,NS,FALSE
Rundc3b,-0.31122030754439,0.881415305816233,1,0,0.081,0.082,NS,FALSE
P2ry10,0.186605506050622,0.881465067654014,1,0,0.182,0.186,NS,FALSE
Iscu,-0.369826289763581,0.881502747804925,1,0,0.11,0.104,NS,FALSE
Polr2e,-0.333642902773461,0.8818620119744,1,0,0.131,0.132,NS,FALSE
Wdr35,0.24014049470993,0.881931551253322,1,0,0.03,0.028,NS,FALSE
Cdc73,-0.2148747191918,0.882280086264887,1,0,0.25,0.249,NS,FALSE
Tmem203,0.391584690627345,0.882543943491409,1,0,0.034,0.036,NS,FALSE
Rnaseh2b,-0.260143179641509,0.882683516736971,1,0,0.102,0.096,NS,FALSE
Bivm,0.607679163520249,0.88335245731495,1,0,0.042,0.045,NS,FALSE
Mical1,-0.126844497271313,0.88336615979861,1,0,0.068,0.07,NS,FALSE
Speg,0.734302358024388,0.883400802249081,1,0,0.013,0.014,NS,FALSE
Ralyl,0.571257495852511,0.883774749942271,1,0,0.021,0.023,NS,FALSE
Tarbp1,-0.375853800008819,0.883988544498538,1,0,0.017,0.016,NS,FALSE
Zbtb43,0.496549719535299,0.884709147973787,1,0,0.042,0.045,NS,FALSE
Clcn6,0.938797678476805,0.885563072390438,1,0,0.03,0.032,log2FC_only,FALSE
Slco3a1,-0.120100070473115,0.885664682938311,1,0,0.22,0.219,NS,FALSE
Rnf217,0.918642940657889,0.886130355692997,1,0,0.021,0.023,log2FC_only,FALSE
Qdpr,-0.220005325915159,0.886339630461293,1,0,0.14,0.143,NS,FALSE
Uqcc2,0.109223823147108,0.88648404563333,1,0,0.136,0.133,NS,FALSE
Strn3,-0.134897567028405,0.886675520115624,1,0,0.216,0.218,NS,FALSE
Tmem106c,0.184276825232039,0.887110088752466,1,0,0.11,0.107,NS,FALSE
Socs2,-0.302661142285686,0.887492069353009,1,0,0.157,0.156,NS,FALSE
Stambpl1,0.107382318048702,0.887537514820072,1,0,0.144,0.143,NS,FALSE
Mccc1,-0.246514434848201,0.887626933912568,1,0,0.034,0.036,NS,FALSE
Cnst,0.130734579105499,0.887770927471641,1,0,0.059,0.057,NS,FALSE
Szt2,0.11868788915778,0.88791029568642,1,0,0.042,0.041,NS,FALSE
Nelfa,0.259968844499809,0.888402450434204,1,0,0.059,0.056,NS,FALSE
Tef,-0.583804476746095,0.888835608665977,1,0,0.034,0.032,NS,FALSE
Ctla2b,-0.273241946626423,0.888863103883086,1,0,0.042,0.04,NS,FALSE
Kat8,0.114435965632558,0.888937724960959,1,0,0.038,0.036,NS,FALSE
Hip1r,-0.255262531413091,0.889016273252195,1,0,0.059,0.061,NS,FALSE
Fam8a1,-0.445789812894722,0.889671855193068,1,0,0.042,0.044,NS,FALSE
Itprid2,0.433179505469828,0.889701302034927,1,0,0.076,0.075,NS,FALSE
Klhl36,-0.444900370498933,0.889922188658647,1,0,0.03,0.031,NS,FALSE
Pik3ca,0.37872437087008,0.890248601462273,1,0,0.148,0.147,NS,FALSE
Tbc1d17,0.285711492044253,0.890385160953044,1,0,0.03,0.028,NS,FALSE
Fbrsl1,0.168061923644888,0.890482883973934,1,0,0.085,0.083,NS,FALSE
Arhgap26,-0.445237402300841,0.891048607383982,1,0,0.131,0.131,NS,FALSE
Mfhas1,-0.189335107123072,0.891096613024692,1,0,0.081,0.077,NS,FALSE
Git1,0.132444430041774,0.891213803887994,1,0,0.136,0.133,NS,FALSE
Ormdl3,0.110107236588836,0.8913342802209,1,0,0.064,0.067,NS,FALSE
Abat,0.569534776409042,0.891843902132527,1,0,0.025,0.027,NS,FALSE
Lyrm4,0.271706462280232,0.891965585013457,1,0,0.093,0.092,NS,FALSE
Cdc37l1,0.200335028678376,0.891982059241555,1,0,0.127,0.132,NS,FALSE
Prpf6,-0.151841886977117,0.892085798563646,1,0,0.157,0.158,NS,FALSE
Sorcs1,0.268727427942772,0.89292372075167,1,0,0.03,0.028,NS,FALSE
Zmiz1,0.131752320796492,0.893147462863411,1,0,0.364,0.36,NS,FALSE
Mgme1,0.113230021681076,0.89334692145107,1,0,0.03,0.028,NS,FALSE
Dock5,-0.33955102197713,0.894278816579918,1,0,0.051,0.048,NS,FALSE
Zfp827,-0.324966658813958,0.89438826760404,1,0,0.03,0.031,NS,FALSE
Tsen2,-0.363471347659847,0.8944101735011,1,0,0.034,0.032,NS,FALSE
Als2,0.444721026973923,0.894439837840067,1,0,0.025,0.027,NS,FALSE
Kars,-0.17145802184064,0.894640118933772,1,0,0.335,0.327,NS,FALSE
Skp2,0.285058925492016,0.894932664505542,1,0,0.047,0.049,NS,FALSE
Fbxo8,-0.113373972019563,0.894964468000184,1,0,0.064,0.066,NS,FALSE
Plin2,-0.620031493755165,0.895091767585693,1,0,0.305,0.284,NS,FALSE
Gatd3a,-0.152614232622762,0.895115532632934,1,0,0.093,0.089,NS,FALSE
Snhg16,-0.276357344595607,0.895238610769066,1,0,0.034,0.036,NS,FALSE
Esco2,-0.189923216430814,0.895314737637615,1,0,0.106,0.107,NS,FALSE
Abce1,0.109900547423495,0.895776915736519,1,0,0.267,0.268,NS,FALSE
Zfand2b,0.424863011156647,0.895903268771135,1,0,0.021,0.02,NS,FALSE
Trim37,-0.218549884873349,0.895918168377245,1,0,0.123,0.125,NS,FALSE
Atpaf1,0.350105917558194,0.895971166228312,1,0,0.051,0.054,NS,FALSE
Uba7,-0.36028408138278,0.895974140383495,1,0,0.068,0.069,NS,FALSE
Gm5431,0.281385347579547,0.896096326140559,1,0,0.047,0.045,NS,FALSE
Acaa2,-0.197295453823532,0.896218183050866,1,0,0.085,0.086,NS,FALSE
Hibch,0.65555774273661,0.896818644696042,1,0,0.03,0.032,NS,FALSE
Trip11,-0.189725079666929,0.896896913558266,1,0,0.237,0.227,NS,FALSE
Ceacam16,0.411992563725318,0.896903390704579,1,0,0.021,0.02,NS,FALSE
Egln2,0.115471038462072,0.897172471413149,1,0,0.038,0.036,NS,FALSE
Cep290,0.685099803610825,0.897224468647083,1,0,0.059,0.064,NS,FALSE
Psme3ip1,-0.189044461376281,0.897534275287483,1,0,0.157,0.158,NS,FALSE
Clec10a,0.310502216050564,0.897580579045217,1,0,0.03,0.028,NS,FALSE
Oas2,0.961445334535877,0.897623782495774,1,0,0.013,0.012,log2FC_only,FALSE
Guf1,0.184456340710542,0.897784702730774,1,0,0.047,0.045,NS,FALSE
Ctif,0.981298245955469,0.897903676470894,1,0,0.021,0.02,log2FC_only,FALSE
Fcgrt,0.425985956887991,0.897903676470894,1,0,0.021,0.02,NS,FALSE
Acox1,0.36803941461994,0.898460183397295,1,0,0.047,0.045,NS,FALSE
Acox3,-0.204134786505956,0.898796547807667,1,0,0.068,0.065,NS,FALSE
Gypc,-0.377546235605392,0.899184396518751,1,0,0.051,0.048,NS,FALSE
Cfap97,-0.200369973348402,0.899326882964102,1,0,0.093,0.095,NS,FALSE
Ptov1,1.07927070135151,0.899563372808433,1,0,0.013,0.012,log2FC_only,FALSE
Fam118a,0.422146169151322,0.900129806996538,1,0,0.034,0.033,NS,FALSE
Soga1,0.89795084911482,0.900210036820279,1,0,0.013,0.012,log2FC_only,FALSE
Ric8a,0.10809028415086,0.900237094094635,1,0,0.081,0.078,NS,FALSE
Sars2,-0.149507222106641,0.901294058543268,1,0,0.038,0.036,NS,FALSE
Prcp,0.452029749618746,0.901388533791534,1,0,0.085,0.087,NS,FALSE
Nosip,0.11487530462542,0.901557843701782,1,0,0.089,0.092,NS,FALSE
Ap2s1,0.149283605934077,0.901766783487273,1,0,0.225,0.226,NS,FALSE
Plekhm1,0.307420074025841,0.901838680699704,1,0,0.047,0.045,NS,FALSE
Ents15,0.281173631477782,0.901902552240118,1,0,0.055,0.053,NS,FALSE
Sppl2b,0.682554832657638,0.902150424632646,1,0,0.013,0.012,NS,FALSE
Stard3nl,-0.115090209099877,0.902166512960224,1,0,0.186,0.187,NS,FALSE
Slc39a3,-0.21500726924343,0.902240967660772,1,0,0.03,0.028,NS,FALSE
Tnfaip1,-0.109788991652104,0.902263364516589,1,0,0.085,0.081,NS,FALSE
Ermp1,-0.11911634967755,0.902374053198557,1,0,0.114,0.115,NS,FALSE
Ddit3,-0.590961126674754,0.90242031745186,1,0,0.042,0.044,NS,FALSE
Sptlc1,-0.217330166855234,0.902606370961472,1,0,0.195,0.187,NS,FALSE
Garnl3,0.878130968994489,0.902797351079108,1,0,0.013,0.012,log2FC_only,FALSE
Pex26,0.559854663652001,0.902797351079108,1,0,0.013,0.012,NS,FALSE
Plpp6,-0.121361133222481,0.903088677920127,1,0,0.03,0.028,NS,FALSE
Thap4,-0.125082064222882,0.903625452056002,1,0,0.081,0.083,NS,FALSE
Ireb2,0.157845753171153,0.903956752037454,1,0,0.136,0.135,NS,FALSE
Tepsin,0.672872506522459,0.904091397184292,1,0,0.013,0.012,NS,FALSE
Ulk4,1.06994623466521,0.904091397184292,1,0,0.013,0.012,log2FC_only,FALSE
St7l,-0.215020160748933,0.904265013493027,1,0,0.059,0.061,NS,FALSE
Nudcd1,-0.133137094637152,0.904629114197986,1,0,0.11,0.112,NS,FALSE
Ifit1bl1,0.406098409259069,0.904738515992147,1,0,0.013,0.012,NS,FALSE
Focad,-0.556768657772785,0.904994618824888,1,0,0.051,0.052,NS,FALSE
