Cell,umap_1,umap_2,SampleID,AdipoAlpha,FibroAlpha
1867002,3.864541,-0.771754,Fibro_Cocultured,0.3,1
1870399,-10.313593,5.535803,Fibro_Cocultured,0.3,1
1880878,1.481307,-1.735613,Adipo_Cocultured,1,0.3
1881414,2.201111,-4.00217,Fibro_Cocultured,0.3,1
1882771,-0.312175,0.698185,Adipo_Cocultured,1,0.3
1894311,3.745757,-4.318355,Fibro_Cocultured,0.3,1
1896666,4.726444,-4.230894,Fibro_Cocultured,0.3,1
1898331,-5.715131,3.43369,Adipo_Cocultured,1,0.3
1906421,-0.451683,0.032761,Fibro_Cocultured,0.3,1
1910067,5.539135,-2.941985,Fibro_Cocultured,0.3,1
1911219,-7.747947,2.124203,Adipo_Cocultured,1,0.3
1911306,6.03084,-1.628721,Fibro_Cocultured,0.3,1
1912580,1.095177,5.961418,Adipo_Cocultured,1,0.3
1912934,-9.839602,0.978531,Fibro_Cocultured,0.3,1
1914429,0.625304,-1.749173,Fibro_Cocultured,0.3,1
1915509,2.560931,-1.22976,Fibro_Cocultured,0.3,1
1928845,0.079317,-1.548634,Fibro_Cocultured,0.3,1
1932714,2.011485,2.107427,Adipo_Cocultured,1,0.3
1935261,4.71753,-0.318118,Fibro_Cocultured,0.3,1
1936775,5.268386,-0.618984,Fibro_Cocultured,0.3,1
1937404,-8.434601,2.765183,Fibro_Cocultured,0.3,1
1942107,-11.009478,-1.767861,Adipo_Cocultured,1,0.3
1943268,1.446997,1.45657,Adipo_Cocultured,1,0.3
1946381,5.317247,-3.442006,Fibro_Cocultured,0.3,1
1950066,0.495162,4.178962,Adipo_Cocultured,1,0.3
1960424,2.738094,-1.219025,Fibro_Cocultured,0.3,1
1966125,2.475256,0.337556,Fibro_Cocultured,0.3,1
1968556,3.809469,-4.659845,Fibro_Cocultured,0.3,1
1973774,2.996358,-3.3283,Fibro_Cocultured,0.3,1
1975238,0.855185,4.338374,Adipo_Cocultured,1,0.3
1978470,1.380983,0.586249,Adipo_Cocultured,1,0.3
1982234,4.010088,0.881837,Adipo_Cocultured,1,0.3
1982974,-8.405254,2.593587,Fibro_Cocultured,0.3,1
1988559,1.25824,2.826838,Adipo_Cocultured,1,0.3
1990036,-10.326481,-1.697599,Fibro_Cocultured,0.3,1
1995067,0.52653,-0.286102,Adipo_Cocultured,1,0.3
1997039,0.294196,4.465562,Adipo_Cocultured,1,0.3
2004290,1.45071,1.82139,Adipo_Cocultured,1,0.3
2004605,-7.034271,-1.030788,Fibro_Cocultured,0.3,1
2007207,0.762866,-1.200862,Adipo_Cocultured,1,0.3
2007521,-2.307614,7.687676,Adipo_Cocultured,1,0.3
2011943,2.208769,-1.27957,Fibro_Cocultured,0.3,1
2013648,2.632495,-3.761127,Fibro_Cocultured,0.3,1
2015713,-2.367884,8.124778,Adipo_Cocultured,1,0.3
2018979,2.764837,-0.715675,Adipo_Cocultured,1,0.3
2024164,5.504741,-1.392752,Adipo_Cocultured,1,0.3
2031054,1.373265,-0.488635,Fibro_Cocultured,0.3,1
2033654,1.618305,0.892749,Adipo_Cocultured,1,0.3
2038564,-9.242291,-1.883997,Fibro_Cocultured,0.3,1
2040490,-2.420758,7.479857,Adipo_Cocultured,1,0.3
2047803,0.009814,3.833058,Adipo_Cocultured,1,0.3
2050006,4.572027,-2.522943,Fibro_Cocultured,0.3,1
2050382,1.249259,1.086835,Fibro_Cocultured,0.3,1
2052350,-10.681625,-0.14097,Adipo_Cocultured,1,0.3
2060421,1.999224,-0.529331,Adipo_Cocultured,1,0.3
2061486,2.583973,-3.833513,Fibro_Cocultured,0.3,1
2064494,3.157908,-1.516229,Adipo_Cocultured,1,0.3
2065090,3.804326,-3.016922,Fibro_Cocultured,0.3,1
2066877,3.164758,0.860499,Fibro_Cocultured,0.3,1
2067877,4.325039,-1.954,Adipo_Cocultured,1,0.3
2068927,-5.860251,-6.863773,Fibro_Cocultured,0.3,1
2080116,4.690184,-3.921984,Fibro_Cocultured,0.3,1
2081180,-0.161516,-3.018073,Fibro_Cocultured,0.3,1
2084985,0.872537,0.686857,Adipo_Cocultured,1,0.3
2086174,3.750142,0.443204,Adipo_Cocultured,1,0.3
2086421,-0.468688,-0.525818,Fibro_Cocultured,0.3,1
2092270,-0.376908,1.460634,Adipo_Cocultured,1,0.3
2102698,2.827425,2.340907,Fibro_Cocultured,0.3,1
2103250,-4.965695,4.126784,Adipo_Cocultured,1,0.3
2107766,1.03261,-1.670742,Adipo_Cocultured,1,0.3
2110191,2.787472,-0.377956,Fibro_Cocultured,0.3,1
2112734,-0.340679,1.867438,Adipo_Cocultured,1,0.3
2114554,-8.346577,-0.048394,Fibro_Cocultured,0.3,1
2120037,2.7158,-1.074039,Fibro_Cocultured,0.3,1
2124365,2.691519,-2.061797,Fibro_Cocultured,0.3,1
2130277,1.719459,1.480603,Adipo_Cocultured,1,0.3
2131962,3.457139,-0.93618,Fibro_Cocultured,0.3,1
2132101,0.945491,-0.092035,Fibro_Cocultured,0.3,1
2133924,0.065853,2.596865,Adipo_Cocultured,1,0.3
2137148,1.692574,-3.357259,Adipo_Cocultured,1,0.3
2137544,-0.597979,3.804739,Adipo_Cocultured,1,0.3
2146485,1.719301,-1.91566,Fibro_Cocultured,0.3,1
2150543,-4.447764,4.93228,Adipo_Cocultured,1,0.3
2158803,2.658449,-3.654767,Fibro_Cocultured,0.3,1
2166447,2.866003,0.406754,Adipo_Cocultured,1,0.3
2167112,1.823191,-0.505326,Fibro_Cocultured,0.3,1
2171187,-0.229916,-0.296844,Adipo_Cocultured,1,0.3
2174290,4.996178,-1.459837,Fibro_Cocultured,0.3,1
2177934,-0.698835,0.511043,Adipo_Cocultured,1,0.3
2178877,3.911221,-3.223895,Fibro_Cocultured,0.3,1
2179504,3.197189,-2.018382,Adipo_Cocultured,1,0.3
2184442,1.349429,1.550529,Adipo_Cocultured,1,0.3
2187877,6.082218,-1.298469,Fibro_Cocultured,0.3,1
2188443,-5.731033,3.269022,Adipo_Cocultured,1,0.3
2199767,-4.921936,3.890932,Adipo_Cocultured,1,0.3
2204325,-4.442466,5.414405,Adipo_Cocultured,1,0.3
2209625,4.964216,-3.748251,Fibro_Cocultured,0.3,1
2212136,1.515743,4.375024,Adipo_Cocultured,1,0.3
2213702,0.590807,-3.555026,Adipo_Cocultured,1,0.3
2219726,-0.712439,1.72397,Adipo_Cocultured,1,0.3
2226499,-6.382641,1.006798,Fibro_Cocultured,0.3,1
2234549,1.66888,3.341113,Adipo_Cocultured,1,0.3
2235478,-7.744787,-0.028158,Fibro_Cocultured,0.3,1
2237393,3.031374,-2.423304,Fibro_Cocultured,0.3,1
2248952,3.789888,-3.282955,Adipo_Cocultured,1,0.3
2261407,3.913356,-3.01083,Fibro_Cocultured,0.3,1
2266120,-10.256527,1.061305,Fibro_Cocultured,0.3,1
2267085,2.760283,3.003898,Adipo_Cocultured,1,0.3
2267098,-9.936408,-1.30357,Fibro_Cocultured,0.3,1
2273503,-6.576025,-1.228521,Fibro_Cocultured,0.3,1
2276389,4.815027,-2.357557,Fibro_Cocultured,0.3,1
2276494,5.972446,-2.598686,Fibro_Cocultured,0.3,1
2284108,-0.323734,-4.016968,Adipo_Cocultured,1,0.3
2285144,1.803943,-3.249123,Adipo_Cocultured,1,0.3
2289499,3.922502,-2.802852,Fibro_Cocultured,0.3,1
2290540,3.792144,-3.25607,Fibro_Cocultured,0.3,1
2291984,0.252571,4.739994,Adipo_Cocultured,1,0.3
2294935,2.620373,-1.23693,Adipo_Cocultured,1,0.3
2295077,3.649633,-4.752897,Fibro_Cocultured,0.3,1
2298821,1.842019,3.777592,Adipo_Cocultured,1,0.3
2299485,3.51542,-1.856617,Fibro_Cocultured,0.3,1
2302366,0.339954,-0.393596,Adipo_Cocultured,1,0.3
2306000,-0.011579,-2.79661,Adipo_Cocultured,1,0.3
2311385,-2.560551,7.798248,Fibro_Cocultured,0.3,1
2313431,0.166862,0.80682,Adipo_Cocultured,1,0.3
2323663,2.789108,3.806002,Adipo_Cocultured,1,0.3
2324233,-6.32048,0.002409,Fibro_Cocultured,0.3,1
2325312,1.275057,-1.054502,Fibro_Cocultured,0.3,1
2326283,1.175519,5.938663,Fibro_Cocultured,0.3,1
2341403,0.094207,7.01123,Adipo_Cocultured,1,0.3
2344459,-6.927191,-1.852233,Fibro_Cocultured,0.3,1
2349893,-11.249331,-0.720564,Fibro_Cocultured,0.3,1
2349962,4.940459,-1.031385,Fibro_Cocultured,0.3,1
2353349,0.716618,2.144967,Adipo_Cocultured,1,0.3
2354711,5.222315,0.027362,Adipo_Cocultured,1,0.3
2355676,-6.985743,2.159346,Fibro_Cocultured,0.3,1
2357555,-8.41276,0.99853,Fibro_Cocultured,0.3,1
2358853,-6.641302,2.705431,Fibro_Cocultured,0.3,1
2362112,-0.02954,1.071902,Adipo_Cocultured,1,0.3
2364380,-6.586058,3.571692,Fibro_Cocultured,0.3,1
2369755,-1.340831,1.924788,Adipo_Cocultured,1,0.3
2376996,-6.217409,1.489343,Fibro_Cocultured,0.3,1
2380291,-6.799718,3.071244,Adipo_Cocultured,1,0.3
2382551,1.295653,0.348246,Adipo_Cocultured,1,0.3
2390834,1.942709,0.938846,Adipo_Cocultured,1,0.3
2392247,2.207721,-1.830052,Fibro_Cocultured,0.3,1
2398491,-4.523229,4.87867,Adipo_Cocultured,1,0.3
2405908,1.485782,-0.959494,Adipo_Cocultured,1,0.3
2415559,4.156362,-0.330722,Fibro_Cocultured,0.3,1
2429129,-7.181778,-0.829273,Fibro_Cocultured,0.3,1
2431398,2.704407,0.550504,Fibro_Cocultured,0.3,1
2436579,-2.470319,8.059782,Adipo_Cocultured,1,0.3
2445056,5.266465,-0.444486,Fibro_Cocultured,0.3,1
2448307,-1.646416,2.286554,Adipo_Cocultured,1,0.3
2451102,2.025239,0.103155,Fibro_Cocultured,0.3,1
2452947,2.204429,-0.563106,Adipo_Cocultured,1,0.3
2462719,2.110848,4.165685,Adipo_Cocultured,1,0.3
2464045,1.858757,4.015217,Adipo_Cocultured,1,0.3
2465263,0.95885,2.514401,Adipo_Cocultured,1,0.3
2466915,2.039458,-3.815803,Adipo_Cocultured,1,0.3
2468663,-9.47958,-1.513242,Fibro_Cocultured,0.3,1
2468719,3.319197,-0.864229,Fibro_Cocultured,0.3,1
2474901,-8.585688,1.034809,Fibro_Cocultured,0.3,1
2475054,1.204827,4.545176,Adipo_Cocultured,1,0.3
2484973,0.898952,3.903688,Adipo_Cocultured,1,0.3
2487991,-9.455159,-1.326798,Fibro_Cocultured,0.3,1
2489318,1.908681,1.414596,Fibro_Cocultured,0.3,1
2489675,1.26074,2.503251,Adipo_Cocultured,1,0.3
2497927,-7.260542,-1.487086,Fibro_Cocultured,0.3,1
2499268,0.690876,2.482137,Adipo_Cocultured,1,0.3
2500153,-4.590991,4.842476,Adipo_Cocultured,1,0.3
2503406,0.60218,-3.063127,Fibro_Cocultured,0.3,1
2510587,2.287804,1.848178,Fibro_Cocultured,0.3,1
2516706,-11.238145,-0.66639,Fibro_Cocultured,0.3,1
2521095,2.960661,0.744971,Fibro_Cocultured,0.3,1
2525628,2.934371,-3.984991,Fibro_Cocultured,0.3,1
2525840,1.67044,0.353436,Fibro_Cocultured,0.3,1
2526095,2.130526,0.35083,Adipo_Cocultured,1,0.3
2530077,1.43566,-1.295435,Adipo_Cocultured,1,0.3
2531202,2.000213,-2.878608,Fibro_Cocultured,0.3,1
2531671,2.646936,-2.529734,Fibro_Cocultured,0.3,1
2534415,4.157391,-3.084801,Adipo_Cocultured,1,0.3
2538024,3.617111,-3.11137,Fibro_Cocultured,0.3,1
2563059,-5.936042,-6.763872,Adipo_Cocultured,1,0.3
2563316,-0.216134,-4.08372,Adipo_Cocultured,1,0.3
2564507,2.203802,-4.603389,Fibro_Cocultured,0.3,1
2570127,0.586711,-0.698005,Adipo_Cocultured,1,0.3
2585380,3.459807,-1.864336,Fibro_Cocultured,0.3,1
2588189,-11.113657,-1.094063,Fibro_Cocultured,0.3,1
2592118,1.355635,5.196358,Adipo_Cocultured,1,0.3
2592820,0.916902,-2.601444,Fibro_Cocultured,0.3,1
2595592,0.689657,-2.107571,Fibro_Cocultured,0.3,1
2598765,-4.571861,3.775201,Adipo_Cocultured,1,0.3
2600100,1.449016,2.328285,Adipo_Cocultured,1,0.3
2600221,3.346645,-0.596091,Adipo_Cocultured,1,0.3
2603333,4.025055,-1.309958,Fibro_Cocultured,0.3,1
2603455,3.876408,-2.493994,Adipo_Cocultured,1,0.3
2610622,0.533734,4.595154,Fibro_Cocultured,0.3,1
2612085,2.091551,-4.952795,Fibro_Cocultured,0.3,1
2615971,-10.084128,-1.226945,Fibro_Cocultured,0.3,1
2624206,2.027266,-0.653618,Fibro_Cocultured,0.3,1
2625692,5.171805,-3.638677,Fibro_Cocultured,0.3,1
2626681,-6.324849,3.593526,Fibro_Cocultured,0.3,1
2634603,-9.225372,-1.90371,Fibro_Cocultured,0.3,1
2637499,3.475343,-0.005746,Adipo_Cocultured,1,0.3
2638066,4.618857,-0.311459,Adipo_Cocultured,1,0.3
2646780,3.732364,0.129524,Fibro_Cocultured,0.3,1
2648015,4.389861,-1.789052,Fibro_Cocultured,0.3,1
2651229,-5.415657,4.260373,Adipo_Cocultured,1,0.3
2651276,1.394272,2.599789,Adipo_Cocultured,1,0.3
2652780,0.668429,-4.256641,Adipo_Cocultured,1,0.3
2658147,1.37385,1.70068,Adipo_Cocultured,1,0.3
2660657,-7.661513,-0.891014,Fibro_Cocultured,0.3,1
2677047,0.996195,3.642639,Adipo_Cocultured,1,0.3
2678602,2.292814,0.583027,Fibro_Cocultured,0.3,1
2684003,1.01435,-0.425274,Adipo_Cocultured,1,0.3
2685759,5.492489,-1.428974,Fibro_Cocultured,0.3,1
2693779,1.700871,3.86859,Adipo_Cocultured,1,0.3
2701571,1.722339,-4.154296,Fibro_Cocultured,0.3,1
2719893,2.285947,1.982102,Adipo_Cocultured,1,0.3
2721926,-1.106744,1.430529,Adipo_Cocultured,1,0.3
2729576,1.490628,4.392495,Adipo_Cocultured,1,0.3
2730011,1.001602,0.194776,Fibro_Cocultured,0.3,1
2734250,5.378161,-2.276142,Fibro_Cocultured,0.3,1
2737052,4.19215,-3.935581,Fibro_Cocultured,0.3,1
2739702,1.073907,-4.532499,Fibro_Cocultured,0.3,1
2740675,4.811699,-0.067654,Fibro_Cocultured,0.3,1
2741065,5.574281,-1.920882,Fibro_Cocultured,0.3,1
2742131,-6.315786,0.560738,Fibro_Cocultured,0.3,1
2745966,4.270811,-0.792546,Fibro_Cocultured,0.3,1
2746676,2.282012,0.276909,Fibro_Cocultured,0.3,1
2751802,-6.371334,2.963233,Fibro_Cocultured,0.3,1
2754121,-7.052795,3.023466,Fibro_Cocultured,0.3,1
2754752,1.664067,1.68484,Fibro_Cocultured,0.3,1
2762554,1.08095,3.597373,Adipo_Cocultured,1,0.3
2762773,2.575727,-0.518562,Adipo_Cocultured,1,0.3
2764034,-4.822599,-1.096635,Fibro_Cocultured,0.3,1
2768469,2.655064,0.521655,Fibro_Cocultured,0.3,1
2770970,3.06768,-2.237748,Fibro_Cocultured,0.3,1
2771540,3.477205,-0.862083,Fibro_Cocultured,0.3,1
2776669,5.567946,-1.018964,Fibro_Cocultured,0.3,1
2776983,4.386495,-1.683196,Adipo_Cocultured,1,0.3
2779680,4.993519,-1.692841,Fibro_Cocultured,0.3,1
2792391,1.117333,-3.378713,Fibro_Cocultured,0.3,1
2793700,-4.522631,4.95908,Adipo_Cocultured,1,0.3
2794901,2.830613,0.080963,Adipo_Cocultured,1,0.3
2795072,4.386673,-2.950094,Fibro_Cocultured,0.3,1
2807752,2.556497,-2.234205,Fibro_Cocultured,0.3,1
2809705,-0.158632,-3.941736,Adipo_Cocultured,1,0.3
2811352,1.975553,-0.775628,Fibro_Cocultured,0.3,1
2821357,0.115244,0.768528,Adipo_Cocultured,1,0.3
2825103,-0.333046,1.044402,Adipo_Cocultured,1,0.3
2828530,0.014119,7.621346,Adipo_Cocultured,1,0.3
2832787,-3.690645,5.295011,Adipo_Cocultured,1,0.3
2837616,4.47388,-0.711653,Fibro_Cocultured,0.3,1
2838004,2.629027,2.410032,Adipo_Cocultured,1,0.3
2841243,-6.905889,1.473116,Fibro_Cocultured,0.3,1
2842111,-6.799865,-1.74911,Fibro_Cocultured,0.3,1
2842271,2.974918,-1.118964,Fibro_Cocultured,0.3,1
2847901,0.259849,6.955882,Adipo_Cocultured,1,0.3
2854160,-6.384158,2.33779,Fibro_Cocultured,0.3,1
2857287,0.178679,6.073877,Adipo_Cocultured,1,0.3
2861525,4.504048,-4.239577,Fibro_Cocultured,0.3,1
2863111,-9.228292,0.030556,Fibro_Cocultured,0.3,1
2864472,-1.140838,1.700097,Fibro_Cocultured,0.3,1
2866411,-7.5803,1.169897,Fibro_Cocultured,0.3,1
2890396,-0.084247,7.433685,Adipo_Cocultured,1,0.3
2893669,5.004635,-3.711846,Fibro_Cocultured,0.3,1
2903600,4.238214,-3.374937,Fibro_Cocultured,0.3,1
2904794,-2.563915,3.330985,Adipo_Cocultured,1,0.3
2907228,1.216242,-0.037011,Adipo_Cocultured,1,0.3
2909753,1.201315,-1.380947,Adipo_Cocultured,1,0.3
2912375,3.445475,1.396845,Adipo_Cocultured,1,0.3
2918409,-7.363227,-0.855163,Adipo_Cocultured,1,0.3
2922409,1.638061,-3.653507,Fibro_Cocultured,0.3,1
2929504,0.748326,-0.183408,Adipo_Cocultured,1,0.3
2938899,5.280854,-0.704966,Fibro_Cocultured,0.3,1
2940383,2.51599,-2.902256,Fibro_Cocultured,0.3,1
2950631,3.621643,-3.530755,Fibro_Cocultured,0.3,1
2957468,-6.816052,2.15034,Fibro_Cocultured,0.3,1
2974342,2.877844,-4.424726,Fibro_Cocultured,0.3,1
2980205,2.333603,0.162526,Fibro_Cocultured,0.3,1
2982229,-10.498833,0.852071,Fibro_Cocultured,0.3,1
2989324,0.432022,4.388996,Adipo_Cocultured,1,0.3
3006013,-0.022468,-2.676969,Fibro_Cocultured,0.3,1
3006233,-3.568486,5.368617,Adipo_Cocultured,1,0.3
3013347,1.97746,2.235166,Adipo_Cocultured,1,0.3
3018676,1.46728,4.513526,Adipo_Cocultured,1,0.3
3019548,0.9272,4.962866,Adipo_Cocultured,1,0.3
3024156,-6.948465,2.94269,Fibro_Cocultured,0.3,1
3025813,1.276835,2.222881,Fibro_Cocultured,0.3,1
3028035,1.065519,1.577226,Adipo_Cocultured,1,0.3
3029621,2.645634,-2.534867,Fibro_Cocultured,0.3,1
3030996,1.322471,3.599714,Adipo_Cocultured,1,0.3
3039353,2.186937,-4.373558,Adipo_Cocultured,1,0.3
3040636,1.998099,-3.626622,Adipo_Cocultured,1,0.3
3044884,-9.519514,0.774874,Fibro_Cocultured,0.3,1
3045242,0.268815,2.60045,Adipo_Cocultured,1,0.3
3047944,2.61523,-0.796403,Adipo_Cocultured,1,0.3
3048412,2.406314,-1.890738,Adipo_Cocultured,1,0.3
3052333,0.277564,4.425911,Fibro_Cocultured,0.3,1
3055656,4.874291,-0.852864,Fibro_Cocultured,0.3,1
3058898,-0.074888,0.573317,Adipo_Cocultured,1,0.3
3061854,1.080048,5.539749,Adipo_Cocultured,1,0.3
3077082,-0.071264,2.097117,Adipo_Cocultured,1,0.3
3089284,4.3444,-2.932274,Fibro_Cocultured,0.3,1
3092704,2.736283,0.575012,Adipo_Cocultured,1,0.3
3099473,3.581985,0.748399,Fibro_Cocultured,0.3,1
3114255,3.774016,-0.098275,Fibro_Cocultured,0.3,1
3115129,2.663484,-0.826057,Fibro_Cocultured,0.3,1
3117315,2.599193,-3.10845,Fibro_Cocultured,0.3,1
3119823,3.827995,0.082755,Adipo_Cocultured,1,0.3
3124562,-2.18403,7.635093,Adipo_Cocultured,1,0.3
3126793,0.973742,-1.862949,Adipo_Cocultured,1,0.3
3132583,1.559393,-2.037151,Adipo_Cocultured,1,0.3
3134452,4.972137,-3.69186,Fibro_Cocultured,0.3,1
3139453,-10.546306,0.349865,Fibro_Cocultured,0.3,1
3142923,0.622064,-1.055626,Fibro_Cocultured,0.3,1
3149161,2.635772,-3.037534,Fibro_Cocultured,0.3,1
3150945,5.077702,-3.376938,Adipo_Cocultured,1,0.3
3151186,3.997375,-1.775986,Fibro_Cocultured,0.3,1
3151526,1.819991,1.767448,Adipo_Cocultured,1,0.3
3153258,0.675518,1.226725,Adipo_Cocultured,1,0.3
3153434,1.368233,-2.765418,Fibro_Cocultured,0.3,1
3159670,-4.907119,5.244506,Adipo_Cocultured,1,0.3
3185184,1.868979,-3.683536,Fibro_Cocultured,0.3,1
3189610,3.914992,-0.210533,Fibro_Cocultured,0.3,1
3191136,-5.637022,-0.729628,Fibro_Cocultured,0.3,1
3193060,0.224414,-3.166616,Adipo_Cocultured,1,0.3
3203901,-1.169568,3.501017,Adipo_Cocultured,1,0.3
3206904,1.181259,2.664389,Adipo_Cocultured,1,0.3
3218031,3.41894,-4.307917,Adipo_Cocultured,1,0.3
3218785,-0.078756,-3.20076,Adipo_Cocultured,1,0.3
3235872,3.972142,-1.571906,Fibro_Cocultured,0.3,1
3241005,4.380725,-2.45427,Fibro_Cocultured,0.3,1
3241971,4.267623,-1.8151,Fibro_Cocultured,0.3,1
3245294,2.027301,4.827795,Adipo_Cocultured,1,0.3
3246625,0.327914,-1.092217,Adipo_Cocultured,1,0.3
3247792,-7.216884,2.865924,Fibro_Cocultured,0.3,1
3248053,3.11413,-4.415063,Fibro_Cocultured,0.3,1
3256515,1.802919,-3.744761,Adipo_Cocultured,1,0.3
3263512,2.957021,-4.201366,Fibro_Cocultured,0.3,1
3263673,-7.075497,-0.744944,Fibro_Cocultured,0.3,1
3264360,5.399351,-3.518225,Fibro_Cocultured,0.3,1
3266587,-8.554366,0.906204,Adipo_Cocultured,1,0.3
3270039,0.898823,-1.474459,Fibro_Cocultured,0.3,1
3270445,1.112646,-4.240487,Fibro_Cocultured,0.3,1
3273027,-5.437696,3.82234,Adipo_Cocultured,1,0.3
3276634,6.266027,-1.542452,Adipo_Cocultured,1,0.3
3279099,-2.228846,7.942151,Adipo_Cocultured,1,0.3
3279942,0.73982,2.436357,Adipo_Cocultured,1,0.3
3282627,2.321526,-3.948488,Adipo_Cocultured,1,0.3
3284473,0.590731,-2.043052,Fibro_Cocultured,0.3,1
3296765,0.090182,-3.695092,Fibro_Cocultured,0.3,1
3298473,1.030484,-1.489287,Adipo_Cocultured,1,0.3
3300080,2.981139,-2.791895,Fibro_Cocultured,0.3,1
3305514,-11.215085,-1.577684,Fibro_Cocultured,0.3,1
3307482,3.730319,-3.947306,Fibro_Cocultured,0.3,1
3308251,-0.64159,1.396652,Adipo_Cocultured,1,0.3
3308929,2.664125,-4.980542,Fibro_Cocultured,0.3,1
3322769,-0.123659,7.153294,Adipo_Cocultured,1,0.3
3322959,0.474093,1.47267,Adipo_Cocultured,1,0.3
3328508,5.431234,-1.139911,Adipo_Cocultured,1,0.3
3336885,3.38998,-3.817794,Fibro_Cocultured,0.3,1
3338707,-0.595906,3.92999,Adipo_Cocultured,1,0.3
3341228,4.991816,-3.997593,Fibro_Cocultured,0.3,1
3341386,-7.134995,-0.901721,Fibro_Cocultured,0.3,1
3346600,2.437971,3.450538,Fibro_Cocultured,0.3,1
3350186,5.072118,-2.288942,Fibro_Cocultured,0.3,1
3350922,2.763175,3.158616,Adipo_Cocultured,1,0.3
3355782,4.399964,-3.754837,Fibro_Cocultured,0.3,1
3357330,3.008993,-2.512797,Fibro_Cocultured,0.3,1
3363536,2.421764,-2.976657,Fibro_Cocultured,0.3,1
3376566,0.404749,4.39527,Adipo_Cocultured,1,0.3
3378617,4.272696,-3.590619,Fibro_Cocultured,0.3,1
3379271,-7.515818,-1.079202,Adipo_Cocultured,1,0.3
3384405,1.371133,-2.08639,Adipo_Cocultured,1,0.3
3387475,5.449809,-1.551047,Fibro_Cocultured,0.3,1
3389739,-9.067522,-2.013515,Fibro_Cocultured,0.3,1
3392125,-3.220015,7.636265,Adipo_Cocultured,1,0.3
3396010,0.249052,2.801216,Adipo_Cocultured,1,0.3
3396851,-2.657486,4.191678,Adipo_Cocultured,1,0.3
3396855,5.790709,-1.121429,Fibro_Cocultured,0.3,1
3397060,1.380892,-0.388578,Fibro_Cocultured,0.3,1
3402275,2.377115,-0.017725,Fibro_Cocultured,0.3,1
3418089,2.547,-4.175063,Fibro_Cocultured,0.3,1
3421950,-0.024707,1.998987,Adipo_Cocultured,1,0.3
3430651,1.262473,-0.34969,Fibro_Cocultured,0.3,1
3431386,-8.557989,0.829652,Fibro_Cocultured,0.3,1
3434690,3.220329,-0.074152,Adipo_Cocultured,1,0.3
3436581,0.772398,1.031459,Adipo_Cocultured,1,0.3
3438508,-10.19563,-1.850225,Fibro_Cocultured,0.3,1
3441253,-0.565609,0.808913,Adipo_Cocultured,1,0.3
3444978,-7.205515,0.446432,Fibro_Cocultured,0.3,1
3445716,2.774545,-1.391698,Fibro_Cocultured,0.3,1
3446250,-2.163445,2.843836,Fibro_Cocultured,0.3,1
3447965,5.359215,-3.611673,Fibro_Cocultured,0.3,1
3454898,2.483421,-4.842071,Fibro_Cocultured,0.3,1
3462354,-8.314731,2.820941,Fibro_Cocultured,0.3,1
3467916,1.641492,4.466906,Adipo_Cocultured,1,0.3
3470040,-0.436708,1.579506,Adipo_Cocultured,1,0.3
3470920,4.115152,-2.293611,Adipo_Cocultured,1,0.3
3476657,3.332097,-4.415815,Fibro_Cocultured,0.3,1
3481155,2.246803,-4.074543,Fibro_Cocultured,0.3,1
3485557,2.008404,-0.096817,Fibro_Cocultured,0.3,1
3493343,-7.489192,0.643049,Adipo_Cocultured,1,0.3
3495191,1.201618,-3.007744,Fibro_Cocultured,0.3,1
3502117,4.791295,-3.127314,Fibro_Cocultured,0.3,1
3502131,0.489658,3.938681,Adipo_Cocultured,1,0.3
3502724,-7.236102,2.41912,Fibro_Cocultured,0.3,1
3502891,2.52204,-0.162891,Fibro_Cocultured,0.3,1
3516002,0.656346,2.581201,Adipo_Cocultured,1,0.3
3522003,5.50313,-0.640823,Adipo_Cocultured,1,0.3
3522158,0.104951,0.678097,Adipo_Cocultured,1,0.3
3530409,-6.951832,-1.672953,Fibro_Cocultured,0.3,1
3532168,4.848174,-3.556315,Fibro_Cocultured,0.3,1
3537107,-0.897337,0.836468,Adipo_Cocultured,1,0.3
3542906,-3.317331,4.541911,Adipo_Cocultured,1,0.3
3544171,1.260855,-4.006889,Fibro_Cocultured,0.3,1
3561385,3.953859,-0.211523,Adipo_Cocultured,1,0.3
3563893,5.831443,-1.045539,Fibro_Cocultured,0.3,1
3567805,1.843805,-3.487157,Fibro_Cocultured,0.3,1
3578507,-6.098933,-0.787477,Fibro_Cocultured,0.3,1
3580636,4.376519,-2.819051,Fibro_Cocultured,0.3,1
3588699,-10.282393,5.541056,Fibro_Cocultured,0.3,1
3593987,4.871845,-0.179724,Fibro_Cocultured,0.3,1
3596182,4.289936,-2.057857,Fibro_Cocultured,0.3,1
3605421,-2.344829,7.865535,Adipo_Cocultured,1,0.3
3607008,0.03179,4.373048,Adipo_Cocultured,1,0.3
3616228,4.59156,-2.397848,Adipo_Cocultured,1,0.3
3618401,1.606238,-4.162756,Fibro_Cocultured,0.3,1
3618739,1.241228,6.019428,Fibro_Cocultured,0.3,1
3621526,1.88693,-4.576238,Fibro_Cocultured,0.3,1
3623738,1.726338,5.075056,Adipo_Cocultured,1,0.3
3624837,0.051924,-3.761294,Fibro_Cocultured,0.3,1
3629621,5.381537,-0.594452,Fibro_Cocultured,0.3,1
3646315,0.023704,-0.164932,Fibro_Cocultured,0.3,1
3650280,0.695604,6.380923,Adipo_Cocultured,1,0.3
