Gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Zfp7,0.344449110881992,-0.477268358128403,0.03,0.043,1
Anapc4,0.344478848735659,0.166928459465433,0.174,0.151,1
Sorl1,0.344480003071784,0.194212807910322,0.131,0.111,1
Med16,0.344559222354842,-0.826878030801314,0.021,0.033,1
Hyal2,0.344751137790459,-0.856315595515246,0.013,0.022,1
Trmt10b,0.344814110049411,0.172084480140631,0.042,0.03,1
Zc3h6,0.344902702151754,1.70624087579307,0.021,0.013,1
Abcc1,0.344960293515982,0.369348926729631,0.148,0.128,1
Bckdk,0.345239858335817,-0.418590281376625,0.089,0.108,1
Fam234b,0.345282548672042,0.987687281076388,0.021,0.013,1
Tspan6,0.345282548672042,1.10211128292263,0.021,0.013,1
Arid5b,0.345363236565095,0.271182561408269,0.178,0.156,1
Zgrf1,0.345454985894625,0.171620796996318,0.064,0.083,1
Atmin,0.345469399795631,-0.194418588218711,0.072,0.092,1
Rell1,0.345557930234147,-0.311208369183229,0.068,0.087,1
Wdr53,0.345871495894207,-0.938996267187725,0.021,0.033,1
Nmnat3,0.345905404225388,-0.774915918638755,0.025,0.038,1
Gdpd5,0.345987878535447,0.294578315457285,0.051,0.038,1
Egr1,0.346381889923774,0.531922436847029,0.102,0.084,1
Klrb1f,0.346581598958105,0.388554351354015,0.03,0.02,1
Rdx,0.346703100835684,-0.230397825983534,0.305,0.328,1
Zmym3,0.346883372538266,-0.298225165862813,0.025,0.038,1
Copg2,0.346911241195185,0.421535676905933,0.123,0.104,1
Atp8b4,0.346925882971528,-0.149310443322024,0.597,0.601,1
Clptm1l,0.347053671074625,-0.189839742652677,0.246,0.274,1
Pgls,0.347104154080855,0.164604050417959,0.229,0.203,1
Ap1g2,0.347146981450909,-0.499811724903599,0.064,0.081,1
6230400D17Rik,0.347185779883588,0.781490349219408,0.021,0.013,1
6530402F18Rik,0.347185779883588,0.88650061495601,0.021,0.013,1
Il18r1,0.347216164757923,-0.316461093124103,0.178,0.202,1
Tmem216,0.347284331000012,0.274738757312594,0.059,0.045,1
Prr14l,0.347319135331345,-0.440189410804091,0.064,0.081,1
Atp6ap2,0.347394451253439,0.256820294054305,0.246,0.216,1
Plxna4,0.347567225681824,0.930886808450434,0.021,0.013,1
Gpn3,0.3476230387762,0.299595364911062,0.089,0.072,1
Dcxr,0.347789461680023,0.123370596834084,0.072,0.056,1
Gzmg,0.347840520154817,-0.446764086001908,0.03,0.02,1
Apool,0.347885201523005,-0.831173215894584,0.034,0.047,1
Gigyf2,0.348135513973092,0.301037584521402,0.212,0.187,1
Nle1,0.348227062146672,-0.371978968277809,0.042,0.058,1
Nmnat1,0.348259557374441,-0.561133811541075,0.013,0.022,1
Eif3j2,0.348330916638798,0.684267815739323,0.021,0.013,1
Dock1,0.348468284142268,1.07486688263011,0.051,0.038,1
Auts2,0.348505582391446,-0.653560003712033,0.021,0.033,1
Ly6g5b,0.348541406320808,-0.393815600486387,0.038,0.027,1
Fam3c,0.348684224117412,0.10134963518411,0.178,0.151,1
Acvr1,0.348769690363633,-0.62840967349804,0.021,0.033,1
Dnajb9,0.348910656358278,-0.371695169478793,0.055,0.072,1
Tnrc18,0.34895615847895,-0.231312238804793,0.072,0.091,1
Gas2l1,0.348964900664762,-0.515962528984686,0.017,0.027,1
Aifm2,0.348965600277832,0.533474037334645,0.034,0.024,1
Disc1,0.348965600277832,0.740363669011487,0.034,0.024,1
Runx2os1,0.349033925452121,-0.582100488637886,0.021,0.033,1
Cdc6,0.349077558243724,-0.440594219866595,0.114,0.136,1
Mrps21,0.349580985451489,-0.185999069674691,0.25,0.28,1
Fhip2b,0.349827824693548,-0.49896966851838,0.025,0.038,1
Saysd1,0.349830077720554,-0.591056997380707,0.017,0.027,1
ENSMUSG00000120574,0.349861495284555,0.939665868165983,0.021,0.013,1
Cdk14,0.349952410400516,-0.595854966608993,0.161,0.183,1
Oas1c,0.350050619513319,0.402728557317776,0.03,0.02,1
Gprin3,0.350790567530464,-0.626464734232341,0.076,0.094,1
Rbm12b2,0.350812823046125,-0.56964555384906,0.025,0.038,1
Trim14,0.350826942176013,0.306548983329968,0.136,0.115,1
Ppp2r3c,0.350976335150299,0.248913213423288,0.093,0.075,1
Tmem241,0.351054617555083,-0.18408060464167,0.034,0.048,1
Dnase1l1,0.351149556828889,0.491269684342223,0.081,0.064,1
Dynlt1f,0.351241627066317,0.389799421971991,0.068,0.053,1
Slc25a25,0.351317524550407,0.219879745566678,0.03,0.02,1
Pex10,0.351396334840813,0.711350518338653,0.021,0.013,1
Coq10a,0.351596748260132,0.879411727611052,0.034,0.024,1
Foxj3,0.351795459506507,-0.300751486881811,0.089,0.109,1
Kctd13,0.351925005720908,0.435411349680803,0.131,0.109,1
Tpm3,0.352079539158895,-0.143019058350174,0.852,0.814,1
Arhgdig,0.352165351917138,0.631019980368608,0.021,0.013,1
Psmf1,0.352167513560322,-0.109401934563867,0.153,0.177,1
Lsm14b,0.352186162641767,-0.374266111254836,0.038,0.053,1
Zc3h8,0.352214658405393,-0.625985729668927,0.021,0.033,1
Ppp2r5d,0.352272456495181,0.147214152184964,0.072,0.056,1
A530072M11Rik,0.352476582873077,0.441298656191813,0.034,0.024,1
Anxa11,0.352732935770821,0.232031883627317,0.233,0.206,1
Ess2,0.352772877570231,0.330211171279549,0.055,0.041,1
Rpia,0.352811733627375,-0.30513326418474,0.212,0.236,1
Polr3k,0.352881202143977,-0.107253364333146,0.212,0.245,1
Ate1,0.352987118887855,-0.455518620111493,0.085,0.104,1
Oard1,0.353035490446537,-0.665350112076955,0.025,0.038,1
Itk,0.353205052923075,-0.193987328309196,0.534,0.543,1
Ulk1,0.353234703037504,0.516584233249788,0.068,0.053,1
Cfap20,0.353384012575519,0.350190054029829,0.102,0.084,1
Pradc1,0.353594889418573,-0.148580261420618,0.017,0.027,1
Zfp704,0.35370657953581,0.614823901560861,0.021,0.013,1
Suds3,0.353908349099959,0.30888478358373,0.22,0.197,1
Ogfrl1,0.35405677089951,0.180634588722788,0.14,0.118,1
Tor3a,0.354198011805847,0.626184451655022,0.051,0.038,1
Eif1ad,0.354342282214212,-0.201056444748584,0.174,0.201,1
Grhpr,0.354345307971311,-0.52679413877608,0.021,0.033,1
Sqstm1,0.354371212093955,0.600994486497757,0.381,0.355,1
Psmd6,0.354535942519249,-0.204691498006267,0.216,0.239,1
Nupl2,0.354653379271459,-1.12843639426377,0.025,0.037,1
Wdr7,0.354696539867723,0.260885629197329,0.102,0.084,1
Xpo4,0.354832666079958,-0.400952665252326,0.148,0.169,1
Slc7a3,0.354865293610267,0.261692164760492,0.021,0.013,1
Fam53b,0.355123869071003,-0.844498951575418,0.03,0.042,1
Mrpl47,0.355229819744894,0.230660561371049,0.102,0.083,1
Phc2,0.355248959762887,-0.188048504821534,0.114,0.137,1
Zfp991,0.355341100651427,-0.622967336052549,0.017,0.027,1
ENSMUSG00000120510,0.355487470885878,0.146855521749353,0.055,0.041,1
Nat2,0.355714550474698,0.535749422246225,0.034,0.024,1
Pdlim2,0.355714722875265,0.40857513165985,0.119,0.101,1
Cd151,0.355856582429709,0.470027497306278,0.068,0.053,1
Zkscan17,0.355950359458581,0.545768198796114,0.11,0.092,1
Maco1,0.355991640918636,-0.413656780633575,0.093,0.113,1
Usp8,0.356141038889272,0.412567043927118,0.242,0.217,1
Iqce,0.35621628990232,-0.325179382361597,0.021,0.033,1
Ehbp1l1,0.356238172446827,0.233636927893349,0.165,0.143,1
Manf,0.356405459963726,0.165952089693227,0.513,0.49,1
Ndufaf2,0.356428855409897,0.310919934344407,0.123,0.102,1
Cyb5r4,0.356578537890984,0.230955400663052,0.191,0.167,1
Ndufb8,0.356707218597252,0.104402096389718,0.343,0.311,1
Sh2d1a,0.356932314173688,0.302629277988804,0.114,0.095,1
Slc25a39,0.357191599143561,-0.230292921273673,0.267,0.288,1
Yipf3,0.357201385852831,0.198272577780318,0.212,0.187,1
Cad,0.357358230177293,-0.405284864750458,0.169,0.19,1
Tspan13,0.35758470068351,-0.431618077459511,0.39,0.405,1
H13,0.35776036491972,-0.241003235147025,0.335,0.354,1
Leprotl1,0.357776634227438,-0.126431843564488,0.445,0.474,1
Mrpl39,0.357843683250045,0.209637860026313,0.136,0.114,1
Casp3,0.357939280829847,0.117110344849396,0.606,0.582,1
Cep41,0.358010645798866,-0.222137479811765,0.051,0.067,1
Ensa,0.358014494885263,-0.24797289436871,0.225,0.243,1
Trappc6b,0.358086358496327,-0.133759526816745,0.14,0.166,1
Parpbp,0.3583177159012,0.752512352203556,0.059,0.046,1
Homer3,0.358377705053527,0.423967074569576,0.034,0.024,1
Nop16,0.358619249166033,-0.198273394673692,0.085,0.104,1
Cplane2,0.358744954754279,0.20790492461817,0.021,0.013,1
ENSMUSG00000120303,0.358744954754279,0.258585210124944,0.021,0.013,1
Chd2,0.358876330641901,0.204905339110812,0.233,0.205,1
Chtf18,0.358931375717446,0.690387893522839,0.042,0.031,1
Pam,0.358940688640905,0.239076896595984,0.11,0.091,1
Zfp846,0.359184468096451,-1.38535293725214,0.008,0.016,1
Knstrn,0.359303659962602,0.58024141961132,0.068,0.053,1
Plpp2,0.359454383433073,0.713441543617347,0.042,0.031,1
2810002D19Rik,0.359565344319932,0.328577375869502,0.034,0.024,1
Nme4,0.359723602838377,0.522262045718893,0.051,0.038,1
Gm10033,0.359862640021218,0.547617451124425,0.034,0.024,1
Cdk5,0.359977150040725,-0.604408669880848,0.042,0.057,1
Vipas39,0.360087009351391,0.175968218602438,0.085,0.067,1
Xrcc6,0.360314680887568,-0.705474615861517,0.055,0.07,1
Tnfaip8,0.360392553481736,-0.231449123338481,0.407,0.43,1
Atp6v0b,0.360615907127535,0.297988832350808,0.225,0.198,1
Samd1,0.360621518595474,-0.511303781717463,0.22,0.234,1
Mrps18a,0.360662389680374,0.546542015599878,0.093,0.076,1
Rfc1,0.360723914206116,-0.341738546453017,0.254,0.274,1
Zfp617,0.360742765608554,0.15133987548006,0.051,0.068,1
Iqsec2,0.360763996163249,0.693646578602521,0.042,0.031,1
Med22,0.361069512388745,-0.639957100398,0.085,0.102,1
Brpf3,0.361080163099408,-0.101442303068936,0.038,0.053,1
Sema3c,0.361085502810169,0.119485772605311,0.021,0.013,1
Rbm26,0.361119516854401,0.221986722543473,0.25,0.22,1
Ppp1r21,0.361423613362635,0.130368909796883,0.123,0.102,1
Sfr1,0.361447116852766,0.183380829390561,0.508,0.483,1
Apaf1,0.361502523144422,-0.237241241737643,0.212,0.233,1
Vapb,0.36155381997142,-0.367306492646651,0.191,0.212,1
Paf1,0.361579206683157,-0.476313295304955,0.064,0.081,1
Samd9l,0.361627964119747,0.144402985096707,0.288,0.257,1
Osbpl9,0.36164856758828,0.485678278239637,0.263,0.24,1
Taf1c,0.361654520328481,0.46589541559658,0.076,0.061,1
Capn15,0.361763616477371,-0.100155732470394,0.047,0.034,1
Nifk,0.361842851377633,-0.127405707275583,0.119,0.143,1
Arhgap45,0.361930335143482,-0.242965029128392,0.352,0.373,1
Tk2,0.362014962631403,-0.216956985685926,0.025,0.038,1
Tecpr1,0.362254112443202,-0.105606727957795,0.093,0.115,1
Gm20496,0.362628388335897,-1.06164333048305,0.008,0.016,1
Ccng2,0.36266291668852,0.529006887707197,0.064,0.05,1
Dnmt1,0.362722227971814,0.221787715087018,0.339,0.309,1
Riok2,0.362854224717763,-0.550654818589508,0.097,0.117,1
Fmr1,0.362887455753722,-0.182744467620491,0.148,0.173,1
Utp23,0.36319716320827,0.254609995780829,0.097,0.079,1
Pcgf2,0.363406724546241,0.360445735460276,0.081,0.064,1
Gm1976,0.363644775855669,-0.529553457378515,0.03,0.042,1
Smg7,0.363670962725345,-0.232013730235017,0.161,0.186,1
Ktn1,0.364180008626688,0.125156507038735,0.242,0.219,1
Nfat5,0.364202497738929,-0.169642743483442,0.25,0.277,1
Mtif3,0.36459937477098,-0.33460079435758,0.03,0.042,1
Arhgef6,0.364635842844421,-0.40120116732432,0.233,0.253,1
9930104L06Rik,0.364640348414649,0.265938037713053,0.034,0.024,1
Ttc28,0.36464205455247,0.399843933642265,0.038,0.027,1
Elk1,0.364718809641302,0.477037867458992,0.051,0.038,1
Orc1,0.364765256924388,-0.56346046042371,0.038,0.052,1
Tubgcp2,0.36486727025751,0.346343503686448,0.11,0.092,1
Dennd1a,0.365129300537703,-0.45091077749104,0.157,0.18,1
Igf1,0.365232207256303,0.200418292874203,0.068,0.053,1
Cxcl5,0.365321238658941,1.97166702546486,0.008,0.016,1
Gm15446,0.365338800952323,0.128337509908928,0.017,0.027,1
Uxt,0.365410451915864,-0.538516875889425,0.081,0.098,1
Rfk,0.365448424577847,-0.208303116840111,0.127,0.152,1
Socs5,0.366044417948871,0.372430428469564,0.038,0.027,1
Hopx,0.366199421215254,-0.195206524153026,0.534,0.55,1
Itpk1,0.366442160845633,-1.34506843079235,0.017,0.027,1
Dtwd2,0.366479129814703,-0.515983070537183,0.008,0.016,1
Nme6,0.366761510624145,-1.05764492048621,0.021,0.032,1
1110065P20Rik,0.366887448996584,0.4988849338671,0.038,0.027,1
Atp6v0a4,0.366964573878862,-1.49090001990555,0.004,0.01,1
Sdcbp2,0.366964573878862,-1.39944323148376,0.004,0.01,1
Spindoc,0.367121867638875,0.418305209380556,0.064,0.05,1
Spen,0.367238047707579,0.348088344236728,0.203,0.18,1
Snhg4,0.367302737607317,-0.263281350646152,0.038,0.053,1
Tfb2m,0.367320670897168,0.153762958577711,0.051,0.067,1
Gtpbp3,0.367351064642582,0.453404311398167,0.055,0.042,1
Ampd2,0.36741338394282,-0.619742332198017,0.059,0.075,1
Bmpr1b,0.367452481491983,-1.88505837502417,0.004,0.01,1
2210408F21Rik,0.367811046892279,0.206282369594264,0.055,0.072,1
Dnah7c,0.36794079305067,-1.61901231735316,0.004,0.01,1
Gm48551,0.36794079305067,-1.38466967438941,0.004,0.01,1
Kcnma1,0.36794079305067,-1.3641002036096,0.004,0.01,1
Pik3c2g,0.36794079305067,-1.42616610728656,0.004,0.01,1
Vps45,0.367952786657071,-0.609050206804828,0.03,0.042,1
Mettl6,0.368267891796148,0.398971390669212,0.089,0.073,1
Ints14,0.368364981959453,-0.27954775818949,0.093,0.113,1
Tma16,0.368648566600643,-0.59472706465115,0.047,0.061,1
Gm21972,0.368713265334733,0.194096970768974,0.144,0.122,1
Gm13402,0.368918627693445,-1.06570048230686,0.004,0.01,1
Myt1l,0.368918627693445,-0.943120682037804,0.004,0.01,1
Tmem232,0.368918627693445,-1.13216039180716,0.004,0.01,1
Timm44,0.369081596206634,0.256495034597524,0.178,0.157,1
Ccs,0.369179785918071,0.233813108417579,0.047,0.035,1
Zfp948,0.369332376056267,-0.953944142845375,0.034,0.047,1
Ctu1,0.369408150620019,-1.14473935692054,0.004,0.01,1
Degs2,0.369408150620019,-1.18802695907375,0.004,0.01,1
Zc3h12a,0.369770231456211,0.415032826334904,0.068,0.053,1
ENSMUSG00000120849,0.369898077177132,-0.575296253938933,0.004,0.01,1
Sh2d5,0.369898077177132,-0.854612052245231,0.004,0.01,1
Zfp119a,0.369898077177132,-1.04081075435777,0.004,0.01,1
Zfp873,0.369898077177132,-1.15771003443863,0.004,0.01,1
Kcnd2,0.369966515272239,-0.380070944976935,0.008,0.016,1
Sgsh,0.369966515272239,-0.398693102116624,0.008,0.016,1
Xiap,0.370052881611137,0.460421119158208,0.314,0.285,1
Enpp4,0.370193861070684,-0.289774359943539,0.076,0.094,1
Hunk,0.37038840728416,-0.98293954103851,0.004,0.01,1
Rad9b,0.37038840728416,-0.88732385566792,0.004,0.01,1
Zfp217,0.370576959229166,0.267106389987952,0.182,0.158,1
Rnf14,0.370824340498799,-0.355678983338971,0.178,0.202,1
Gm11944,0.370879140859733,-0.713273431155323,0.004,0.01,1
Gm14296,0.370879140859733,-0.809916535786907,0.004,0.01,1
Foxn3,0.370995830398927,0.439454015729541,0.089,0.072,1
Zbtb16,0.371056519122535,1.39613319261035,0.025,0.017,1
Dis3l2,0.371335860068488,-0.581196526624552,0.059,0.075,1
Prtg,0.371370277821734,-0.68497338107542,0.004,0.01,1
Myl12a,0.371458415978186,0.166768270629585,0.657,0.637,1
Ndst1,0.371704886079652,0.522052354382564,0.097,0.081,1
Zfp706,0.371758859671035,-0.173011483125727,0.229,0.257,1
ENSMUSG00000120201,0.371861818087297,-0.553005811660681,0.004,0.01,1
Robo1,0.371861818087297,-0.496688591207882,0.004,0.01,1
Pwp1,0.371885122806224,-0.246434771984768,0.127,0.148,1
C87436,0.371970774620353,0.180093026967859,0.059,0.046,1
Cenpk,0.37223819855576,-0.216990961310359,0.085,0.104,1
Tmem164,0.372238844737408,0.179938465411659,0.191,0.165,1
Fanci,0.372295422497647,-0.818226989962384,0.021,0.032,1
Hid1,0.37267613038462,1.16263893911481,0.017,0.01,1
Gm15472,0.37281275332139,-0.941315973052476,0.013,0.021,1
Bbs2,0.372846108193902,-0.304338031590897,0.004,0.01,1
Ephb2,0.372846108193902,-0.291428469045743,0.004,0.01,1
Olfr77,0.372846108193902,-0.241582494543375,0.004,0.01,1
Crisp1,0.373083662519844,0.590043837429274,0.008,0.016,1
Trim32,0.373126400001193,0.440769369120958,0.055,0.042,1
Setd2,0.373223977514872,-0.234218752440641,0.267,0.295,1
Hsf4,0.373338857865469,-0.22127198868808,0.004,0.01,1
Mpped2,0.373338857865469,-0.106961067601262,0.004,0.01,1
Mapk8ip3,0.37334946088925,-0.623807012892027,0.042,0.056,1
Ccnl1,0.373458026740439,0.113741103718524,0.309,0.279,1
Fuca1,0.37350457728345,0.187919207728195,0.191,0.168,1
Plcb4,0.373576667712237,1.21694831547753,0.017,0.01,1
Map3k14,0.373701363931121,-0.646536750139848,0.034,0.047,1
Mgat2,0.373861597695919,-0.270993865396355,0.233,0.258,1
Wdr3,0.37404019257504,-0.171072703275366,0.157,0.181,1
Erlin2,0.374099510460552,-0.234692264955771,0.055,0.072,1
Prkab2,0.374170379708,-0.997623951565172,0.013,0.021,1
Ppih,0.374219984749768,-0.306943522993956,0.085,0.103,1
Cdt1,0.374238572856266,-0.457921586220179,0.14,0.159,1
Batf3,0.374929996583346,1.08740822664152,0.017,0.01,1
Endog,0.374929996583346,0.867955071632438,0.017,0.01,1
Tmem79,0.374929996583346,0.977736308463846,0.017,0.01,1
Enc1,0.3750816826971,-0.937984136241379,0.021,0.032,1
Zfp646,0.37509464140921,0.300193761195559,0.072,0.057,1
Map1s,0.375475066411281,0.223562666969744,0.127,0.108,1
Cisd3,0.375511200355504,-0.577675532554758,0.089,0.107,1
Hps4,0.375839730453979,-1.09847813034754,0.017,0.027,1
Naip2,0.375883120839458,0.560532289424256,0.081,0.066,1
Zbtb8a,0.376212544606465,-0.786104161483912,0.013,0.021,1
ENSMUSG00000121277,0.376286351302524,0.857677160239839,0.017,0.01,1
Gm46614,0.376286351302524,0.760303682480226,0.017,0.01,1
Rmdn3,0.376301279065001,-0.246187680901052,0.076,0.095,1
Dram2,0.376365678898204,0.155223054358673,0.136,0.115,1
Ndufs1,0.376558558193605,-0.276393314249179,0.208,0.232,1
Ecd,0.376573801600889,-0.348692626751289,0.148,0.168,1
Cspp1,0.376614453141414,0.22377359166405,0.114,0.096,1
Tbx3os1,0.376739141634855,0.813151551012014,0.017,0.01,1
Dnajc12,0.376769976360668,-0.382632231120391,0.038,0.052,1
Blzf1,0.376868784783649,-0.768679389195797,0.038,0.051,1
Epha6,0.376907434801308,-0.181333033565528,0.03,0.042,1
Smyd3,0.376917329924124,-0.167661941007549,0.064,0.081,1
Ube2q2,0.377181426995143,-0.305906357615069,0.081,0.098,1
5830408C22Rik,0.377192267898143,1.3297056275185,0.017,0.01,1
9530059O14Rik,0.377192267898143,0.810856850987671,0.017,0.01,1
Tfcp2,0.377370647248642,-0.491162401123138,0.025,0.037,1
Serpini1,0.377645730022391,0.835613043366934,0.017,0.01,1
Rab24,0.377786474464194,-0.551151989097823,0.055,0.07,1
Zfp771,0.377790565416494,0.354255944746311,0.042,0.031,1
2610002M06Rik,0.377894024150694,0.217515259120298,0.106,0.088,1
Kdm6a,0.377952430507126,0.141301143370254,0.123,0.104,1
Mkln1,0.378059547365589,0.115720522146206,0.275,0.246,1
Rhod,0.378099527937082,0.580183646500608,0.017,0.01,1
C1qtnf6,0.378205631243931,0.487109993935178,0.102,0.084,1
Gzma,0.378212263213591,-0.652939869957299,0.042,0.056,1
Glo1,0.378358827042683,0.132853314902481,0.161,0.138,1
Pja2,0.378484364414015,-0.363208223855868,0.106,0.126,1
Atf6,0.378512445536974,-0.285293313228211,0.161,0.183,1
Snrpc,0.378605802327996,-0.283928205420743,0.343,0.365,1
Pomgnt1,0.378738815993305,0.375669518842123,0.051,0.038,1
Acvr1b,0.378953773041298,1.06994463890206,0.042,0.032,1
Gm20939,0.379008130853084,0.770165782324882,0.017,0.01,1
Nsfl1c,0.379152791834742,-0.217583440855317,0.275,0.297,1
Trio,0.379772994191306,0.224215300188089,0.127,0.107,1
Gtf3c3,0.379787908345518,-0.245866268160837,0.059,0.075,1
Cntn3,0.379918076071484,0.859871054887808,0.017,0.01,1
Nr1d1,0.380052806867446,1.73520686807097,0.034,0.024,1
Eif4e3,0.38006204714736,0.189257340884306,0.153,0.131,1
Rsf1,0.380106988587853,0.366582187670156,0.225,0.203,1
Ggps1,0.380118874004064,-0.313683514304249,0.131,0.152,1
Trmt13,0.380306194771416,-0.320876611548244,0.055,0.071,1
Gm35507,0.380317462279077,-0.457241294502397,0.013,0.021,1
Champ1,0.380858600564637,-0.309330992985247,0.064,0.081,1
Crbn,0.380870602489956,0.369439876162707,0.144,0.126,1
Slc27a4,0.380943689436226,0.289393169669004,0.051,0.038,1
Drap1,0.381175401452179,0.195078419943208,0.496,0.444,1
Eif3e,0.381187821273336,-0.216708943857143,0.53,0.553,1
Dock2,0.381527264858303,-0.186237184903763,0.517,0.547,1
Lnx2,0.381636594907523,-0.51763073077655,0.051,0.066,1
5430405H02Rik,0.381821099338251,-0.680417188887987,0.021,0.032,1
Cdk4,0.381846446286275,0.183347992450596,0.475,0.429,1
Manbal,0.381988003663509,-0.573151767509093,0.047,0.061,1
Diablo,0.382087611605974,-0.406659249287731,0.042,0.057,1
Myef2,0.382186423516283,-0.81460282313754,0.076,0.092,1
Wasf2,0.382301554046577,0.104515306162108,0.475,0.439,1
Plekhb2,0.382319928556801,0.127132380108216,0.288,0.263,1
Nop14,0.382635044018738,-0.353260549202247,0.178,0.197,1
Rab19,0.382705909729072,0.117533635711501,0.047,0.035,1
Gm28375,0.38287769937257,0.129667061105266,0.025,0.017,1
Tmem208,0.383023533772247,-0.382944852157135,0.051,0.066,1
Tmtc3,0.38306930308789,-0.508361260266439,0.013,0.021,1
Zfp420,0.383113446473064,0.107174892978355,0.017,0.01,1
Thap11,0.383259626360562,-0.125787444382365,0.11,0.089,1
Zbtb45,0.383344305748247,-0.147119226991588,0.059,0.076,1
Yes1,0.383414138820238,-0.272007859397275,0.013,0.021,1
Ubap2,0.383434624104242,-0.491081342504505,0.157,0.177,1
Mknk1,0.383499421901249,0.35841140632354,0.119,0.1,1
Mid1,0.38352029217892,0.866410625702135,0.03,0.021,1
Usp24,0.383547976505704,-0.250297885905958,0.169,0.189,1
Cdk8,0.383738661796729,-0.188341701414325,0.195,0.217,1
Klrb1a,0.38380067020625,-0.322705479596356,0.021,0.032,1
Zfp808,0.383835218514298,-0.456955463897401,0.017,0.027,1
Gas6,0.384016835610504,1.01229041040884,0.034,0.024,1
Ebp,0.384028790430468,-0.283679037693745,0.191,0.213,1
Ccdc66,0.384114848693389,-0.29360439402073,0.089,0.107,1
Aplp1,0.384144802248739,-0.560990165660569,0.017,0.027,1
Eme1,0.384880491195682,-0.461860005217695,0.034,0.047,1
Sub1,0.385276194177929,0.117418021879337,0.733,0.722,1
Lsm2,0.385360125460271,-0.220619038430046,0.161,0.184,1
Gfi1,0.385392863034893,-0.185184772323128,0.042,0.031,1
Selenop,0.385690871473452,0.347187958455615,0.242,0.211,1
Ddx3y,0.385840725120205,-0.135330871799276,0.225,0.252,1
Ddb2,0.38586154382689,-0.702254678100481,0.042,0.055,1
Tmc6,0.386116434308737,-0.466066247217062,0.042,0.056,1
Med14,0.386370946440619,-0.158994070667859,0.127,0.149,1
Creb3,0.386694063611446,-0.333980797464498,0.097,0.116,1
Glce,0.386797140582864,0.901764857530582,0.038,0.028,1
Gm53028,0.386872942325359,-0.216088837972544,0.013,0.021,1
Fam185a,0.387037014748589,0.431059139739971,0.064,0.05,1
Ifi35,0.387436488386455,-0.400892882358694,0.119,0.137,1
Mta1,0.387729937573526,0.130047796376681,0.292,0.262,1
Reck,0.387778615042295,-0.269056151167774,0.021,0.032,1
Ube2v2,0.387908613130463,-0.346779950663937,0.097,0.115,1
Lemd3,0.387973066939247,0.477778309141348,0.081,0.066,1
Lrrc57,0.388103863136831,-0.264713287047516,0.106,0.125,1
Zfp653,0.388236337319557,0.89187152495613,0.038,0.028,1
Pigp,0.388573412174246,-0.303695249160419,0.068,0.084,1
Gm13219,0.38882553986032,0.633994095217613,0.03,0.021,1
Rnf220,0.388842222975257,-0.382245880363444,0.123,0.142,1
Cdk16,0.389002457505053,-0.227386513272951,0.051,0.066,1
Sfxn3,0.389002457505053,-0.305914369756778,0.051,0.066,1
Mns1,0.389184878546616,0.124977639633307,0.123,0.103,1
Ppp1cb,0.389357139967055,0.248552236880127,0.288,0.268,1
Snrnp25,0.38956821687419,0.128494273920559,0.093,0.076,1
Metap1d,0.389643837001429,-0.580880457512373,0.038,0.051,1
Ripk2,0.389672794088194,0.145961570836293,0.093,0.077,1
Tubgcp5,0.38969164792741,-0.832892427346882,0.055,0.069,1
Bcl11b,0.389706070101846,-0.205117799659151,0.191,0.212,1
Dusp16,0.390134043462044,-0.812605776275912,0.025,0.036,1
Mrpl24,0.390451258128831,-0.163857625314433,0.318,0.347,1
Phf11c,0.390492548665714,0.569981397156137,0.03,0.021,1
Nt5c,0.390585426278053,-0.205172847414202,0.331,0.354,1
Reep4,0.39062649054995,0.172587284902629,0.225,0.201,1
Sepsecs,0.390669981479287,-0.903972526866929,0.025,0.036,1
Dera,0.390954128574655,0.163787809375473,0.157,0.135,1
Sp110,0.391009923517757,-0.255718675867034,0.284,0.3,1
Iqcb1,0.391017760838552,-0.294052519770995,0.047,0.035,1
Tex9,0.391067377808395,0.169739273400649,0.072,0.058,1
Gnb4,0.39127442653983,-0.598128796250015,0.055,0.07,1
Mbnl3,0.391830389755924,-0.351904979888833,0.076,0.093,1
Pla2g15,0.39191857354846,0.467211346856008,0.047,0.036,1
Eif3d,0.391930565416977,-0.209979877133297,0.28,0.304,1
Mgat4a,0.392287975804608,-0.570644635256412,0.157,0.173,1
Pyurf,0.392441315586273,0.137001994900448,0.081,0.064,1
Scn1b,0.392445609074905,-0.251135757993959,0.034,0.047,1
Bdh1,0.392449163778588,-0.592776398851896,0.055,0.07,1
Tmem161b,0.392593916194318,-0.394797142103621,0.038,0.051,1
Vti1a,0.392667432868334,-0.187250317965886,0.165,0.189,1
Zw10,0.392860121215618,0.227839464455617,0.102,0.084,1
Gm15232,0.39326068846977,0.742983913209706,0.034,0.024,1
Smim7,0.393301727357599,0.476193313127564,0.114,0.097,1
Rbm33,0.393388448117691,-0.388138857496864,0.148,0.169,1
Amn1,0.393646869147339,-0.599532052287914,0.051,0.065,1
Prpsap2,0.393743701098856,0.23552344401336,0.123,0.104,1
Usp42,0.393874040925895,-0.170302804290807,0.034,0.047,1
Arid1b,0.394021463520187,-0.128080878150626,0.136,0.158,1
Sik3,0.394216076374494,0.299784805315102,0.216,0.196,1
Orc3,0.39428989066091,-0.384522491852947,0.106,0.124,1
